Emp ID,Pipe
100651086,4425000
100651094,16756480
100651298,5946999
100651441,72055003
100651554,24050000
100651638,1730000
100651722,58850000
100651896,1000000
100651901,8250000
100651946,5429000
100651998,3990000
100652169,11980000
100652316,1945000
100652454,2800001
100652479,3678000
100652489,26400000
100652666,4890000
100652846,23025000
100653021,2000000
100653074,6753607
100653269,12772000
100653430,2000000
100653499,19093571
100653538,100000
100653539,52750000
100653597,25550000
100653756,41050000
100653785,13160000
100653977,12178500
100654085,34850008
100654620,6000001
100654705,80694280
100654835,2650000
100654864,12300000
100654914,8120322
100654991,9800000
100655073,1500000
100655091,7300000
100655236,1850000
100655465,1500000
100655738,250000
100656050,2013000
100656722,6651000
100656882,670000
100657101,75000
100657185,1889778
100657831,2337440
100657929,11965000
100658132,36650000
100658519,35850000
100658522,56850000
100658777,4535000
100658814,4215000
100658994,675000
100659011,50000
100659114,62986712
100659145,680000
100659458,2938000
100659524,2350000
100659846,2270000
100660017,25900000
100660049,14897000
100660061,1300000
100660092,5700000
100660495,8875000
100660529,112200
100660608,7515000
100660640,3504000
100660652,90000000
100660701,1500000
100660828,50000
100660934,500000
100661023,10000
100661738,15730002
100661817,900000
100661890,2408474.4
100662113,2550000
100662144,10000000
100690767,74591708
100690774,3150000
100694304,250000
100694651,2756000
100700761,15210000
100702554,2975000
100708984,16325000
100711752,6976000
100866856,10830000
100866857,500000
100869674,2895000
100869732,35725000
100869794,7582500
100870972,25000
100875111,8695000
100878189,300000
100878565,500000
100879751,9100000
100882152,300000
100882501,21300000
100882877,2546500
100886112,5000000
100888587,2887177
100889596,100000
100892076,3050000
100892374,500000
100893232,4325000
100895030,7825000
100896447,1070000
100898415,4390000
100899005,16641972
100900370,11375000
100901211,4317000
100904300,200000
100904601,8134545
100904602,7800000
100904603,2479000
100910245,2030000
100910509,1150000
100911004,800000
100914325,2629000
100922604,800000
100923205,500000
100929557,5750000
100933537,3375212
100941744,26850000
100943277,10250000
100945646,2745000
100955805,5195000
100956516,11698000
100963608,400000
100964362,14100000
100968114,10600000
100983419,400003
100986592,3050000
100997154,13214000
101000708,893000
101001596,13400000
101017204,1550000
101025735,6075000
101026035,3000000
101033479,21070000
101051394,2790014
101054840,8690001
101056026,349500
101056431,25000
101059157,3500000
101059432,56000000
101059844,1340000
101062258,4374000
101068117,24586280
101072617,13300000
101076271,8250000
101077909,7097000
101078216,9320000
101080198,975000
101082364,6867000
101088146,3275000
101088654,16400000
101088701,2877950
101090216,2530000
101090224,765000
101093101,4380000
101093737,2075000
101127868,14415000
101128970,19650000
101131115,7100000
101131118,5850000
101138319,2450000
101141441,12765000
101141463,2550000
101143771,1000000
101146063,150000
101146755,650963.07
101147686,600000
101148689,955000
101152213,3150000
101152256,1000000
101154609,1135000
101154613,615001
101156917,100000
101159720,10000000
101161608,1450000
101161639,435000
101164038,700000
101169845,1050000
101170527,3215000
101170594,14700000
101186492,1250000
101193937,2700000
101198690,2200000
101200292,25716001
101200304,615000
101204051,200000
101210545,1300000
101211068,1180000
101211126,1200000
101213659,2900000
101215106,3000000
101215108,250000
101216124,295947
101230882,1099000
101230885,200000
101238285,1300000
101238292,1200002
101248391,100000
