transaction date,est_revenue,vod_revenue,est_trannx,vod_trannx,nr_est_rev,nr_vod_rev,lib_est_rev,lib_vod_rev,d2d_revenue,total_rev,discounted_rev,new_paids,ex_paids
00:00.0,967885.06,321425.67,76238,71051,502109.35,215350.43,373837.31,106075.24,26975.86,1316286.59,284137.34,6001,106175
00:00.0,468493.83,128497.76,40472,29990,215818.99,74387.48,182250.63,54110.28,16509.1,613518.67,118073.27,2769,51793
00:00.0,563586.03,185313.43,48016,40874,280056.13,137067.92,191933.47,48245.51,17742.45,766658.89,171402.19,3854,64713
00:00.0,460245.2,163910.71,39471,36774,210681.39,115130.85,167448.48,48779.86,19023.09,643186.99,116267.13,3464,56576
00:00.0,497696.16,162835.46,41173,36849,211677.37,110681.72,205218.19,52153.74,16846.42,677378.04,147213.5,3440,58298
00:00.0,667591.24,315949.31,52018,68475,328356.56,230460.81,250745.44,85488.5,23920.1,1007460.65,163568.44,5142,94433
00:00.0,762382.44,424049.83,58145,92304,379764.09,306852.22,287440.57,117197.61,38194.12,1224688.34,171426.78,7012,116449
00:00.0,637336.74,331790.34,50091,73911,283822.87,228208.47,256866.5,103581.87,31597.34,1000732.41,139825.81,5895,94739
00:00.0,475385.82,134866.28,39887,31587,247614.27,81590.97,153206.91,53275.31,18708.32,629080.34,82514.94,2866,53759
00:00.0,605484.68,165095.96,52600,36174,309749.86,116621.54,223422.44,48474.42,17587.22,788247.78,178460.61,2832,63774
00:00.0,443185.06,144897.43,39071,32344,200452.72,97778.03,175675.1,47119.4,15946.58,604049.05,121733.03,2454,53570
00:00.0,439563.81,157950.75,37670,35018,189154.92,106877.28,182499.73,51073.47,17841.53,615367.07,118527.12,2461,55255
00:00.0,655373.27,302939.52,51829,64293,314666.37,222779.35,258321.31,80160.17,23310.97,981652.74,175720.55,3977,90435
00:00.0,710307.2,388717.1,54609,82785,339928.08,284547.95,290618.8,104169.15,27053.31,1126085.6,182219.26,5271,106483
00:00.0,694834.87,415787.28,53478,89697,316765.36,295191.09,295926.66,120596.19,27491.95,1138128.08,166137.31,6035,109813
00:00.0,758210.84,327330.09,56204,71546,384553.99,223992.67,283613.74,103337.42,30608.35,1116169.25,157786,4856,97251
00:00.0,648119.45,172292.85,50261,37502,382270.36,115413.15,197908,56879.7,16771.67,837219.92,81868.19,2553,64526
00:00.0,467094.52,150735.97,37990,33497,238939.68,97197.06,162777.46,53538.91,15794.38,633670.82,53960.39,2495,53780
00:00.0,537369.81,147819.08,45351,33166,233750.36,91684.19,229520.04,56134.89,21158.68,706436.49,70735.96,2379,56377
00:00.0,873970.39,279330.04,83606,59863,357363.3,192019.45,422993.99,87310.59,23905.59,1177335.9,237862.26,3905,98965
00:00.0,813318.69,364755.36,71007,77968,359177.31,251855.44,366934.54,112899.92,29950.4,1208115.36,169457.79,4927,109568
00:00.0,698633.92,296826.74,61815,65131,282653.17,191982.26,324550.65,104844.48,28082.73,1023624.31,137917.71,4444,92449
00:00.0,540588.22,140578.11,47286,32225,274330.67,80093.38,197280.96,60484.73,16657.28,697880.55,82651.59,2371,59307
00:00.0,805985.29,193956.37,80485,66987,404873.05,136064.53,314246.09,57891.84,18234.07,1018232.67,240735.49,5207,92628
00:00.0,561710.74,163876.19,54467,52671,237291.69,107606.16,249349.15,56270.03,17756.76,743381.65,201596.68,3309,70293
00:00.0,550054.39,162149.93,50596,40319,229490.98,102177.64,243467.28,59972.29,17235.79,729500.03,152065.61,2882,64328
00:00.0,847035.12,263261.43,91320,62002,312530.15,174308.39,438924.76,88953.04,22183.26,1132655.61,334071.52,4123,103063
00:00.0,883327,365810.59,88688,84702,342262.79,245605.52,447136.96,120205.07,29728.5,1278956.01,303810.05,5748,122014
00:00.0,761506.38,333561.09,74422,79275,287912.02,211463.67,379346.8,122097.42,26958.65,1122195.95,237862.33,5565,109281
00:00.0,465569.59,161463.32,46560,39269,160790.72,89202.37,229495.73,72260.95,16230.87,643417.63,133818.3,2933,62127
00:00.0,505929.31,232002.65,54124,76956,197323.56,169305.89,237879.02,62696.76,17004.99,755040.87,190531.11,5231,87760
00:00.0,447015.48,204417.89,42167,52616,162857.22,138283.97,217154.68,66133.92,15979.19,667522.45,160546.99,3444,68342
00:00.0,442086.61,188948.91,41077,46258,155396.39,122011.93,218515.27,66936.98,18339.44,649496.85,149842.67,3147,64569
00:00.0,730391.94,295807.71,74148,68147,254337.46,204506.99,388085.16,91300.72,22411.9,1048742.41,313119.38,4306,99516
00:00.0,739265.49,378095.01,68837,86032,272214.73,262743.68,383119.01,115351.33,26730.85,1144271.17,280384.98,5607,112166
00:00.0,814790.49,358597.65,77013,82819,284287.54,241195.89,436942.26,117401.76,27168.38,1200719.38,348253.07,5613,112571
00:00.0,449166.44,173995.77,42840,41668,177036.68,100254.9,204051.55,73740.87,16394.91,639678,107485.42,3119,61968
00:00.0,527526.45,223317.39,54117,76116,236176.22,159145,222788.59,64172.39,17791.44,768806.11,141070.72,5026,87523
00:00.0,522323.69,185384.44,48157,48258,189845.58,119036.73,266369.82,66347.71,18010.89,725870.86,183404.34,3736,69816
00:00.0,484393.91,187867.52,42395,46204,171170.58,118084.12,241294.2,69783.4,18749.2,691132.53,130416.7,3340,66190
00:00.0,720867.25,294977.25,71475,68599,259451.1,197672.97,374410.9,97304.28,25088.86,1041065.23,249668.08,4400,100013
00:00.0,716247.77,375447.32,65231,85995,277790.35,252745.83,353631.9,122701.49,27898.83,1119740.77,205650.41,5464,111368
00:00.0,655444.19,336410.57,60413,79040,241028.16,217464.45,327321.59,118946.12,27466.1,1019501.7,181411.35,5420,102503
00:00.0,587197.14,163567.59,47726,39069,316178.87,92112.48,201912.9,71455.11,15992.87,766921.42,108980.87,3004,64451
00:00.0,758111.26,181127.04,62269,67270,503131.21,113929.8,187056.11,67197.24,17172.63,956475.86,94555.35,4294,87426
00:00.0,583998.07,154673.92,47540,42739,313325.46,89939.04,158929.15,64734.88,16130.6,754916.48,103520.16,3249,65124
00:00.0,562546.42,158740.44,44588,41554,316516.19,90502.18,175773.85,68238.26,17912.49,739333.23,60385.9,3014,64961
00:00.0,862692.35,266015.22,74623,63977,458828.2,171137.17,307673.4,94878.05,20412.63,1149271.05,164250.5,4585,100604
00:00.0,860766.72,341936.23,69636,81251,460515.07,222227.08,310960.55,119709.15,27760.36,1230688.1,132304.16,5705,111623
00:00.0,767242.48,309891.2,63884,75929,386234.52,190057.54,287957.15,119833.66,27766.39,1105122.86,118648.62,5495,103252
00:00.0,602000.75,157462.61,48782,38760,347098.5,85970.66,184070.27,71491.95,17035.25,776685.42,72723.96,3265,65916
00:00.0,1012881.87,243382.05,72332,53068,718518.47,162157.69,224318.89,81224.36,18159.16,1274582.93,137297.07,3808,94401
00:00.0,1486947.26,289614.63,95242,63891,635839.79,187235.07,775360.53,102379.56,24953.03,1801715.75,685194.92,5310,111931
00:00.0,670847.78,204189.87,48977,46240,401027.97,122405.3,198606.1,81784.57,21664.11,896955.56,81999,3602,73383
00:00.0,865919.81,267759.78,74606,59402,470470.73,168374.56,304430.74,99385.22,20266.51,1154226.83,187251.07,4614,97304
00:00.0,812383.92,313585.44,64961,69512,450579.75,198176.34,281731.22,115409.1,27562.69,1153693.87,138540.81,5267,100840
00:00.0,765165.82,292839.91,61963,65841,403873.73,175696.09,273223.45,117143.82,26606.54,1084809.59,125156.71,5086,95591
00:00.0,451116.61,148641.34,38557,34895,212679.2,79133.25,170388.23,69508.09,16359.32,616275.11,74596.29,2950,55571
00:00.0,480947.02,178132.02,40241,39931,239929.64,114366.45,176563.9,63765.57,19769.44,678986.38,119145.51,2882,60971
00:00.0,442598.02,158399.83,124799,36264,204548.26,95206.98,165805.39,63192.85,17707.72,618915.39,98580.07,2626,56098
00:00.0,458112.48,166156.88,37810,38353,210126.04,98202.68,177605.93,67954.2,15646.51,640082.69,89181.37,2825,58316
00:00.0,908350.82,277318.65,96084,61398,315307.65,178907.18,519878.01,98411.47,22390.77,1208133.14,407930.88,4123,100894
00:00.0,798525.8,367348.66,69588,84072,374387.46,245873.32,341575.66,121475.34,29183.79,1195207.11,200397.07,5759,114279
00:00.0,702851.02,328961.21,59768,75708,314864.27,206704.27,301209.4,122256.94,28775.16,1060713.25,153352.1,5249,101331
00:00.0,439353.25,160002.93,38681,38541,188447.02,86198.18,184624.04,73804.75,17115.9,616663.91,89372.81,3075,58042
00:00.0,607217.11,233331.9,59062,49589,211143.63,171609.97,271637.91,61721.93,15699.18,856462.99,280904.23,3176,72938
00:00.0,503874.91,201538.19,48024,43847,172783.61,140136.66,236119.64,61401.53,17031.72,722702.59,202940.58,2952,64766
00:00.0,504354.48,208041.76,46332,45412,173249.36,142963.25,230570.07,65078.51,16254.61,728903.63,184916.92,3055,66331
00:00.0,786308.23,338559.4,77954,71926,278459.93,245865.86,394974.84,92693.54,21360.14,1146434.57,340596.95,4427,103860
00:00.0,844903.23,438848.09,78268,93204,316365.61,317462.54,413577.83,121385.55,28570.85,1312586.9,326294.92,6057,122194
00:00.0,740411.1,386265.11,67349,83499,267914.6,266814.45,357380.08,119450.66,29095.75,1156056.66,266402.3,5701,108623
00:00.0,489068.58,182540.68,44698,41006,184124.71,112645.73,218578.8,69894.95,15947.35,687868.85,154739.78,3005,62340
00:00.0,525021.31,204769.71,47148,43836,230413.06,141037.77,206340.82,63731.94,15375.55,745411.35,125338.79,2868,64864
00:00.0,495727.92,184312.2,45107,40296,188565.35,120061.34,227193.17,64250.86,16579.96,696839.85,138595.93,2848,63268
00:00.0,552929.6,181384.61,42961,39929,275309.49,115809.95,197071.75,65574.66,18380.22,752891.26,85664.31,2775,63045
00:00.0,930183.95,293928.23,85676,65466,466907.48,206169,356435.52,87759.23,23383.75,1247894.57,202946.77,5798,108302
00:00.0,815631.65,370518.75,67448,80826,405257.09,259477.22,314607.3,111041.53,29370.63,1215832.73,139948.14,5923,111242
00:00.0,734514.14,332621.61,62291,73270,339015.31,222242.96,295285.99,110378.65,26552.2,1094005.65,137251.21,5485,100430
00:00.0,756221.62,168025,54007,38661,489322.51,99685.87,191050.84,68339.13,16825.48,941264.93,84640.78,4076,70427
00:00.0,1697973.4,185927.02,111493,112562,1395282.05,125368.26,226195.83,60558.76,19464.32,1903546.54,111191.55,11502,140985
00:00.0,911589.99,163646.46,63869,51663,630884.56,102720.64,209214.72,60925.82,57842.54,1133292.28,94764.6,5669,85581
00:00.0,759478.24,161032.96,53247,44984,489674.78,99936.02,196357.8,61096.94,27725.13,948498.09,76556.74,4306,72625
00:00.0,1087243.72,270798.94,86361,68967,675265.82,182173.9,320610.23,88625.04,24053.67,1382295.13,185102.29,5960,109499
00:00.0,1067392.2,352094.51,84106,87217,630272.42,240563.28,342930.08,111531.23,34278.4,1453954.94,175240.83,7582,122583
00:00.0,866907.85,311651.8,69047,79394,478440.41,203264.93,291075.77,108386.87,30132.8,1208868.28,131668.7,6577,105780
00:00.0,1108062.03,152594.58,73940,38205,849297.73,86793.57,180589.16,65801.01,21146.04,1282026.95,81341.7,3839,87594
00:00.0,1205134.97,165507.72,84241,36929,829874.36,107383.95,304295.69,58123.77,17916.33,1388897.7,247928.73,3560,86997
00:00.0,786089.99,165664.91,58624,37599,479143.24,106183.41,236662.51,59481.5,19701,971479.88,169254.12,3311,71220
00:00.0,699148.69,153594.65,51872,35017,405761.3,95203.02,225850.61,58391.63,18418.46,871331.17,156891.08,3143,65230
00:00.0,1067994.71,264581.97,90668,57994,585946.98,178670.39,368834.92,85911.58,22037.71,1354829.7,318762.89,4584,105371
00:00.0,1102412.7,359092.7,87160,78202,608702.59,244669.89,392237.92,114422.81,32335.42,1494047.62,298522.3,6197,121238
00:00.0,890906.85,300982.7,70732,66489,455928.35,195295.44,335989.87,105687.26,29923.18,1222023.53,228052.37,5355,101336
00:00.0,525641.83,146914.59,44413,33951,253191.53,82887.5,194808.26,64027.09,19382.7,692162.92,127833.91,2933,59276
00:00.0,623862.02,194274.11,48901,42998,347452.07,137267.42,205827.3,57006.69,18091.88,836283.98,154760.84,3519,68896
00:00.0,562637.74,158518.91,44808,36255,284511.26,104598.44,212030.65,53920.47,19563.96,740909.42,149953.75,3147,61906
00:00.0,609756.31,159824.73,46963,36617,313114,101962.15,227709.63,57862.58,20093.67,789898.51,142569.48,3127,63029
00:00.0,946019.84,293382.82,77241,64547,525419.44,203189.48,338307.39,90193.34,22262.95,1261941.4,239934.42,4709,103935
00:00.0,987699.59,384177.57,77567,84771,538175.44,264540.35,363199.37,119637.22,33355.22,1405495.14,237662.58,6310,121241
00:00.0,834537.51,320803.54,65094,72098,432383.62,209248.09,313271.25,111555.45,28227.51,1183739.4,186229.27,5586,102336
00:00.0,522691.81,139256.27,42403,32765,268559.69,79149.33,186252.41,60106.94,16714.38,678733.38,103986.52,2760,56439
00:00.0,610478.07,182499.21,52574,38711,367117.79,131122.31,169712.1,51376.9,18143.76,811276.86,90149.5,2800,65226
00:00.0,551530.44,157360.63,48898,34042,253692.3,107069.86,155005.25,50290.77,16799.74,725869.62,137801.71,2595,57662
00:00.0,475843.2,155695.12,39777,33886,244783.85,103878.66,158606.56,51816.46,18456.38,650059.64,65209.79,2599,55282
00:00.0,803418.82,300157.89,72653,63442,409447.38,213167.61,305312.73,86990.28,24853.97,1128552.57,179777.08,4177,99503
00:00.0,860266.15,400568.65,70482,85350,461462.72,281960.02,314162.27,118608.63,27927.66,1288978.28,140896.47,5834,117107
00:00.0,769109.15,324973.04,67783,70777,360491.74,216394.59,311575.91,108578.45,27869.58,1122116.6,151389.36,5304,102401
00:00.0,400870.44,136503.27,37676,30972,162207.56,81257.14,165277.86,55246.13,15134.69,552625.27,73270.51,2650,50537
00:00.0,471468.36,171647.15,44434,36367,195536.65,123484.63,209407.76,48162.52,15027.99,658265.38,115163.49,2442,58825
00:00.0,396668.04,151150.16,35743,32814,154157.31,102849.42,177631.61,48300.74,16276.33,564173.46,79115.1,2383,51558
00:00.0,423912.87,155895.16,36254,33874,170011.86,105356.23,185221.29,50538.93,18381.45,598327.35,79323.66,2298,52951
00:00.0,827394.8,297807.22,86273,63304,307145.03,209246.26,399097.75,88560.96,26578.18,1151983.01,274296.17,4013,101968
00:00.0,785190.04,363568.51,72697,77629,318288.24,251995.28,366233.7,111573.23,32428.15,1181359.52,204829.7,5064,109061
00:00.0,757947.32,402030.28,65523,86647,317075.58,272033.49,345559.74,129996.79,29693.02,1189928.89,163602.52,6043,112927
00:00.0,740200.7,308830.65,62111,67614,349464.74,200228.11,294749.29,108602.54,38018.57,1087317.69,139137.53,4808,96413
00:00.0,868802.36,126377.33,62371,28471,577871.25,81872.06,201800.99,44505.27,17736.9,1013125.39,225607.18,2345,65073
00:00.0,607492.11,116810.88,48681,26503,350242.65,72813.25,171268.85,43997.63,15918.77,740539.45,162645.33,2081,52869
00:00.0,593560.34,111610.61,52532,25555,296439.89,67504.88,217205.97,44105.73,17668.76,723030.55,193029.21,2078,52277
00:00.0,884654.96,254113.35,66064,55472,516053.62,168994.12,280672.75,85119.23,20231.36,1159213.47,236375.53,3295,91031
00:00.0,911453.09,345597.89,64528,75884,522976.11,228550.83,297998.42,117047.06,27372.93,1284734.61,211447.8,4999,106728
00:00.0,740241.02,258300.23,57859,57868,378970.31,162725.54,270804.25,95574.69,24455.38,1023360.28,190256.28,4310,84332
00:00.0,401166.43,113894.05,33192,26566,180145.29,64130.09,149781.9,49763.96,12092.86,527375.14,91652.93,2050,44462
00:00.0,530071.16,137010.24,43795,30588,255977.49,91704.54,184946.35,45305.7,12928.17,680231.36,141549.07,2054,53419
00:00.0,451558.61,124978.85,36835,28379,200514.29,80600.03,160768.96,44378.82,13123.07,589954.24,108442.69,2098,48328
00:00.0,566191.95,129239.84,43041,29280,293574.18,82588.22,176796.53,46651.62,18802.69,714410.31,111301.88,2228,54993
00:00.0,1092455.36,280701.31,71873,60999,728912.88,194285.2,264814.64,86416.11,20856.62,1394302.03,162933.56,3900,103898
00:00.0,1053005.62,356136.64,72935,77930,604124.7,243816.67,343409.26,112319.97,25622.69,1435052.71,221251.4,5109,114737
00:00.0,748331.43,274232.48,53078,61282,403992.04,178635.63,245627.79,95596.85,26778.78,1049623.42,131974.04,4099,88284
00:00.0,514118.03,122206.59,38857,28367,290190.94,72416.31,146625.12,49790.28,17912.04,654586.36,76718.02,2265,51728
00:00.0,646659.03,165229.57,48050,35247,374281.43,119615.58,182652.89,45613.99,16053.84,828155.21,158174.77,2327,62610
00:00.0,502868.17,139542.73,38780,30388,253023.92,95312.08,170928.75,44230.65,15500.3,658201.94,122484.4,2024,52818
00:00.0,501087.32,136561.07,40113,30187,237497.49,90775.84,177058.59,45785.23,13910.94,651862.07,118371.58,2174,53024
00:00.0,815868.71,301088.03,59243,64328,447568.98,214638.6,275756.72,86449.43,19238.76,1136349.34,182709.62,3822,96677
00:00.0,843764.29,380809.65,60672,82007,454450.4,265817.44,298039.14,114992.21,22997.45,1247768.17,173662.79,4846,111216
00:00.0,727579.27,296253.45,55773,67677,344647.87,197649.95,282641.2,98603.5,23186.68,1047301.14,171315.92,4328,93497
00:00.0,592150.17,120658.69,46858,28599,350126.06,71336.26,159356.51,49322.43,13595.67,726663.26,91912.88,2256,55360
00:00.0,718669.59,154347.83,60168,34737,423977.36,107715.23,202670.45,46632.6,13597.46,886872.66,156691.49,2476,65744
00:00.0,523278.45,130932.88,44671,30150,272823.85,85038.51,167080.26,45894.37,12230.58,666624.75,112557.36,2183,53738
00:00.0,459232.09,115083.35,39572,26751,221629.1,71659.7,157712.68,43423.65,11913.58,586455.82,101059.07,1885,48037
00:00.0,862583.56,280434.46,67915,61966,474757.99,194181.92,279307.31,86252.54,14989.7,1158323.43,198519.87,3497,96726
00:00.0,928452.56,365198.6,71912,81138,502894.78,251105.16,313113.04,114093.44,20515.93,1314416.82,205982.73,4820,113441
00:00.0,720393.37,273471.98,56565,62027,354555.76,175772.59,259050.54,97699.39,21302.03,1015455.13,152522.2,3879,88856
00:00.0,582304.39,116693.74,45765,28579,316454.04,65535.63,178629.39,51158.11,11842.55,711138.36,97237.23,2367,54451
00:00.0,957746.82,150856.63,81229,34054,609143.72,103337.78,266204.55,47518.85,12767.08,1121689.23,199653.32,2475,74307
00:00.0,624009.18,134338.97,54183,30768,328634.95,85730.24,214612.44,48608.73,12759.86,771417.72,141362.61,2409,58163
00:00.0,558414.2,131178.69,49158,30131,269754.31,81146.76,202160.53,50031.93,12312.59,702216.66,118405.75,2381,55752
00:00.0,964264.44,268507.02,92944,58980,506090.1,178612.58,365879.83,89894.44,15454.77,1248665.76,284641.16,3897,104450
00:00.0,904186.31,342628.76,77255,75471,479916.47,225468.23,332057.45,117160.53,21272.7,1268507.33,213316.55,4839,111179
00:00.0,788610.36,295250.51,68610,66051,366783.57,185425.54,302744.16,109824.97,18382.5,1102735.86,184217.48,4673,97589
00:00.0,592130.42,141444.19,53686,32985,267781.94,78919.51,191290.03,62524.68,12739.47,746839.54,111433.56,2677,63271
00:00.0,615323.16,165949.15,55501,35842,261119.99,116151.55,262555.67,49797.6,10830.91,792541.83,177873.28,2552,62509
00:00.0,479374.41,152234.54,42092,33527,179819.63,100750.86,211992.11,51483.68,11495.22,643668.66,122488.31,2503,55038
00:00.0,479799.71,149675.36,42324,33282,176265.77,97008.12,212052.13,52667.24,11600.32,641311.17,119588.52,2435,55427
00:00.0,712647.05,306506,61733,65419,316895.93,213610.67,298977.67,92895.33,14966.5,1034493.19,166381.89,3795,95122
00:00.0,765873.33,400248.59,61898,85821,348195.82,274760.58,320600.6,125488.01,22234,1188836.44,150057.69,5324,111855
00:00.0,629727.45,298454.4,51960,65534,249409.82,193780.27,275193.29,104674.13,19602.43,948310.75,126875.31,4502,88361
00:00.0,386928.39,132664.64,36688,30438,133054.63,76430.81,167391.11,56233.83,11168.1,531357.07,74959.27,2318,50112
00:00.0,526833.15,149394,57141,32876,196545.92,100597.49,219592.4,48796.51,11634.45,688434.07,205426.91,2535,59310
00:00.0,465821.75,132060.11,48107,29527,148273.67,83476.71,216040.77,48583.4,11677.68,610059.06,179541.22,2178,53874
00:00.0,455669.07,135293.33,45072,30636,150178.85,82845.84,205905.32,52447.49,12658.6,604136.52,154558.03,2313,54236
00:00.0,703494.55,283701.34,70071,61810,262844.74,187642.08,347488.7,96059.26,16750.53,1004511.89,246974.35,3843,94828
00:00.0,723189.93,367446.69,66524,80326,283895.49,241122.67,348930.4,126324.02,20856.46,1112167.43,218742.47,5228,108478
00:00.0,592724.24,279474.38,55294,62617,203566.93,171421.27,293046.87,108053.11,19132.2,891972.19,176351.24,4311,87320
00:00.0,702023.3,118871.4,53510,27874,448791.03,63564.08,173747.34,55307.32,11486.09,832973.23,103949.28,2299,62552
00:00.0,761522.23,118656.23,57131,27596,485382.63,67374.41,205665.28,51281.82,11486.44,892053.55,137470.53,2330,63301
00:00.0,538847.15,112271.01,44560,26492,280360.45,61028.28,189506.09,51242.73,10777.14,662391.83,117812.26,2229,53485
00:00.0,514715.64,120252.9,44592,28387,246524.37,64648.48,195249.57,55604.42,15340.38,650826.41,118642.76,2323,55183
00:00.0,806891.94,244520.92,66432,55334,427448.51,147956.67,304401.02,96564.25,17973.75,1069964.01,199179.72,3966,91838
00:00.0,839837.46,328453.93,66853,74573,431447.84,196741.21,327120.44,131712.72,23244,1191929.94,197744.56,5131,107234
00:00.0,669341.59,252361.05,55798,58704,304725.86,142632.52,280042.16,109728.53,20213.15,942548.14,164874.5,4439,86346
