,Date,Symbol,CDLDOJI,Close,return_5,return_10,return_15
58,2021-03-26,IDFCFIRSTB,100,57.7,-4.159445407279039,-6.325823223570204,-11.265164644714043
59,2021-03-30,IDFCFIRSTB,100,58.25,-0.7725321888412018,-9.957081545064373,-12.274678111587978
82,2021-05-05,IDFCFIRSTB,100,56.2,-1.7793594306049876,-1.8683274021352392,3.0249110320284656
104,2021-06-07,IDFCFIRSTB,100,60.4,-1.572847682119194,-3.22847682119205,-5.711920529801318
107,2021-06-10,IDFCFIRSTB,100,60.35,-4.225352112676061,-5.716652858326432,-10.190555095277542
110,2021-06-15,IDFCFIRSTB,100,59.6,-2.5167785234899376,-6.291946308724827,-10.067114093959727
122,2021-07-01,IDFCFIRSTB,100,54.2,-1.845018450184499,-1.4760147601476148,-5.627306273062738
138,2021-07-26,IDFCFIRSTB,100,51.2,1.26953125,-7.421875000000011,-12.40234375
140,2021-07-28,IDFCFIRSTB,100,50.7,-1.8737672583826526,-7.4950690335305765,-11.932938856015785
153,2021-08-16,IDFCFIRSTB,100,44.85,-4.34782608695653,-4.236343366778151,3.455964325529526
154,2021-08-17,IDFCFIRSTB,100,44.15,-3.624009060022648,0.679501698754259,4.530011325028305
161,2021-08-27,IDFCFIRSTB,100,42.5,7.41176470588234,10.235294117647054,12.588235294117656
171,2021-09-13,IDFCFIRSTB,100,46.85,2.134471718249742,0.0,1.707577374599789
178,2021-09-22,IDFCFIRSTB,100,48.5,-0.4123711340206282,-3.0927835051546393,0.8247422680412342
185,2021-10-01,IDFCFIRSTB,100,47.35,1.372756071805692,7.602956705385422,4.223864836325242
186,2021-10-04,IDFCFIRSTB,100,47.65,0.31479538300105414,1.9937040923399874,10.912906610703054
190,2021-10-08,IDFCFIRSTB,100,48.0,6.145833333333339,2.8124999999999956,5.312499999999987
197,2021-10-20,IDFCFIRSTB,100,48.65,7.605344295991778,3.9054470709146916,4.624871531346342
199,2021-10-22,IDFCFIRSTB,100,50.0,-1.0000000000000009,2.7000000000000135,2.400000000000002
205,2021-11-01,IDFCFIRSTB,100,50.55,3.363006923837797,-0.5934718100890191,-3.5608308605341144
208,2021-11-04,IDFCFIRSTB,100,51.1,1.0763209393346296,-7.632093933463791,-11.64383561643836
209,2021-11-08,IDFCFIRSTB,100,51.35,-0.2921129503407949,-5.063291139240511,-13.145082765335925
211,2021-11-10,IDFCFIRSTB,100,51.9,-4.6242774566473965,-6.454720616570331,-9.537572254335247
227,2021-12-03,IDFCFIRSTB,100,47.25,10.264550264550266,1.6931216931216797,-0.7407407407407418
234,2021-12-14,IDFCFIRSTB,100,50.8,-9.940944881889758,-6.69291338582677,-2.952755905511806
239,2021-12-21,IDFCFIRSTB,100,45.75,3.60655737704918,7.759562841530054,7.759562841530054
255,2022-01-12,IDFCFIRSTB,100,49.5,-1.1111111111111072,-7.171717171717162,-2.2222222222222254
257,2022-01-14,IDFCFIRSTB,100,49.2,-5.081300813008127,-4.979674796747968,-4.268292682926833
266,2022-01-28,IDFCFIRSTB,100,46.6,2.7896995708154515,-0.32188841201716833,-4.7210300429184615
268,2022-02-01,IDFCFIRSTB,100,47.45,-1.475237091675452,-4.32033719704954,-8.746048472075884
274,2022-02-09,IDFCFIRSTB,100,47.1,-3.715498938428874,-8.067940552016994,-11.677282377919319
275,2022-02-10,IDFCFIRSTB,100,47.25,-5.396825396825388,-17.67195767195767,-13.756613756613756
281,2022-02-18,IDFCFIRSTB,100,44.4,-5.2927927927928,-9.684684684684674,-5.630630630630629
291,2022-03-07,IDFCFIRSTB,100,40.1,4.48877805486283,1.2468827930174564,
292,2022-03-08,IDFCFIRSTB,100,40.6,0.24630541871921707,0.3694581280788034,
299,2022-03-17,IDFCFIRSTB,100,42.7,-6.791569086651061,,
24,2021-02-05,IEX,100,259.95,14.752837084054637,13.560300057703412,12.848624735526082
34,2021-02-19,IEX,100,295.2,-0.6266937669376582,3.7940379403794022,16.598915989159902
35,2021-02-22,IEX,100,295.25,1.964436917866208,3.9966130397967925,15.055038103302287
36,2021-02-23,IEX,100,297.85,1.6451233842538215,1.208662078227274,15.444015444015434
41,2021-03-02,IEX,100,302.75,-0.42939719240298047,13.57555739058629,15.55739058629233
55,2021-03-23,IEX,100,360.3,-7.63252844851513,-2.4285317790729954,-4.135442686650026
64,2021-04-07,IEX,100,354.75,-5.271317829457356,0.8315715292459336,4.397463002114166
66,2021-04-09,IEX,100,350.1,0.6426735218509005,7.512139388746064,9.125964010282782
68,2021-04-13,IEX,100,337.05,6.794244177421738,11.422637590861884,17.193294763388224
69,2021-04-15,IEX,100,336.05,6.442493676536221,10.206814462133607,15.935128701086153
79,2021-04-30,IEX,100,370.35,5.197785878223304,0.25651410827596255,-0.8505467800729138
82,2021-05-05,IEX,100,386.4,2.9761904761904656,-6.534679089026918,-8.734472049689446
101,2021-06-02,IEX,100,354.7,1.3391598533972315,5.6244713842684035,4.651818438116728
102,2021-06-03,IEX,100,357.0,1.722689075630246,4.509803921568634,4.90196078431373
109,2021-06-14,IEX,100,366.0,2.595628415300544,5.000000000000004,6.707650273224042
118,2021-06-25,IEX,100,375.8,1.6498137307078276,5.614688664183065,9.725918041511438
123,2021-07-02,IEX,100,382.0,3.9005235602094235,7.9450261780104725,15.117801047120416
125,2021-07-06,IEX,100,392.9,4.123186561466041,8.704504963094939,6.6174599134639855
128,2021-07-09,IEX,100,396.9,3.8926681783824746,10.796170319979858,8.994708994709
131,2021-07-14,IEX,100,414.05,7.644004347301037,4.78203115565754,1.1472044439077456
133,2021-07-16,IEX,100,412.35,6.644840548078079,4.9108766824299765,0.8972959864192998
147,2021-08-06,IEX,100,419.6,-2.418970448045765,-0.7387988560533909,14.40657769304099
154,2021-08-17,IEX,100,406.55,5.5589718361825025,37.81822654040092,45.36957323822408
156,2021-08-20,IEX,100,401.45,8.070743554614523,34.32556980944077,47.65226055548637
177,2021-09-21,IEX,100,583.75,2.158458244111361,8.359743040685208,35.42612419700213
184,2021-09-30,IEX,100,645.95,-0.874680702840791,22.780400959826608,18.36829475965631
187,2021-10-05,IEX,100,632.55,24.978262587937717,24.804363291439422,16.51252865386137
195,2021-10-18,IEX,100,796.9,-12.28510478102648,-7.886811394152349,-1.8571966369682502
202,2021-10-27,IEX,100,737.0,-1.207598371777474,7.028493894165533,6.614654002713705
208,2021-11-04,IEX,100,737.2,7.582745523602807,4.374660879001624,-0.8410200759631059
210,2021-11-09,IEX,100,782.1,3.4906022247794377,-0.08310957678046016,-6.667945275540211
211,2021-11-10,IEX,100,779.8,4.712746858168759,-0.4231854321620876,-6.443959989740955
213,2021-11-12,IEX,100,793.1,-2.9819694868238544,-7.830034043626277,-68.30160131131005
229,2021-12-07,IEX,100,254.95,9.413610511865066,-4.079231221808188,0.09805844283192755
234,2021-12-14,IEX,100,278.95,-12.331959132461012,-8.514070621975268,-6.201828284638832
236,2021-12-16,IEX,100,265.9,-3.9112448288830315,-6.844678450545317,-1.8051899210229205
244,2021-12-28,IEX,100,255.2,2.527429467084641,1.6065830721003316,-0.8228840125391823
264,2022-01-25,IEX,100,238.7,0.4398826979472137,-6.975282781734382,-8.106409719312946
266,2022-01-28,IEX,100,232.9,-0.02146844139115922,-5.775010734220698,-6.590811507084582
277,2022-02-14,IEX,100,210.65,-0.2136244956088329,-2.278661286494188,1.685259909802972
13,2021-01-20,IGL,100,561.3,-5.0418670942454895,-2.8238018884731764,1.380723320862276
23,2021-02-04,IGL,100,545.45,4.326702722522668,4.097534146117865,-6.2150517920982695
38,2021-02-25,IGL,100,511.55,2.130779004984862,-0.5082592121982255,-0.06841950933438312
40,2021-03-01,IGL,100,494.2,7.061918251719956,2.7114528530959303,5.089032780250924
42,2021-03-03,IGL,100,517.4,-1.2949362195593284,-5.875531503672205,-2.8894472361808976
50,2021-03-16,IGL,100,507.6,2.314814814814814,0.9357762017336402,3.595350669818753
54,2021-03-22,IGL,100,515.15,-0.8347083373774544,-1.941182179947587,1.9023585363486584
55,2021-03-23,IGL,100,519.35,-1.3478386444594204,1.251564455569465,-0.8087031866756633
56,2021-03-24,IGL,100,515.0,2.2233009708737983,5.339805825242716,-3.2815533980582456
59,2021-03-30,IGL,100,510.85,-1.1157874131349832,2.760105706175975,-0.18596456885583423
60,2021-03-31,IGL,100,512.35,2.6349175368400424,0.5465014150483061,-0.692885722650538
64,2021-04-07,IGL,100,505.15,3.919627833316852,0.9403147579926774,0.752251806394133
76,2021-04-27,IGL,100,509.65,-1.2655744138133973,3.119788089865594,1.0595506720298298
81,2021-05-04,IGL,100,503.2,4.4415739268680365,2.3549284578696206,1.19236883942766
82,2021-05-05,IGL,100,508.5,1.7207472959685388,-1.179941002949858,1.7305801376597651
85,2021-05-10,IGL,100,516.6,-0.7162214479287776,-1.5969802555168444,1.577622919086319
91,2021-05-19,IGL,100,515.05,-1.1358120570818309,3.116202310455307,3.252111445490735
96,2021-05-26,IGL,100,509.2,4.300864100549884,4.438334642576591,4.890023566378643
105,2021-06-08,IGL,100,529.85,1.708030574690933,-0.2925356232896248,3.7935264697555926
106,2021-06-09,IGL,100,531.8,0.43249341857842794,-2.4915381722452,4.879654005265155
126,2021-07-07,IGL,100,561.15,-0.1603849238171584,-3.858148445157261,-2.414684130802802
158,2021-08-24,IGL,100,524.85,4.001143183766787,7.5831189863770465,11.57473563875393
160,2021-08-26,IGL,100,524.35,6.493754171831778,7.6189568036616695,7.056355487746724
161,2021-08-27,IGL,100,524.8,6.354801829268308,12.700076219512212,3.5537347560975707
164,2021-09-01,IGL,100,549.3,2.858183142180959,3.9140724558529127,-2.1845985800109213
169,2021-09-08,IGL,100,565.0,1.0265486725663742,-4.902654867256651,-5.646017699115036
173,2021-09-15,IGL,100,585.6,-8.1881830601093,-11.43271857923498,-11.76571038251366
189,2021-10-07,IGL,100,519.2,-1.8104776579352944,-8.301232665639446,-8.724961479198779
202,2021-10-27,IGL,100,472.3,0.9951302138471396,5.790810925259371,3.7687910226551047
205,2021-11-01,IGL,100,477.2,3.5205364626990754,5.228415758591787,3.049036043587594
208,2021-11-04,IGL,100,480.95,3.4826905083688464,-1.3826801122777788,-0.010396091069764246
210,2021-11-09,IGL,100,494.0,1.6497975708501977,-0.45546558704453455,-1.8724696356275272
216,2021-11-17,IGL,100,497.1,0.10058338362501917,0.20116676725006055,0.7040836853751786
223,2021-11-29,IGL,100,480.9,2.2665834892909187,4.02370555208984,0.20794343938448367
225,2021-12-01,IGL,100,484.75,2.372356884992266,2.3929860752965437,2.661165549252198
231,2021-12-09,IGL,100,500.6,-0.6192568917299246,-0.21973631642030478,-6.861765880942872
236,2021-12-16,IGL,100,497.5,0.4020100502512669,-6.281407035175879,-6.623115577889449
240,2021-12-22,IGL,100,497.65,-3.747613784788506,-7.304330352657484,-7.89711644730231
252,2022-01-07,IGL,100,468.3,-1.46273756139228,-9.224855861627157,-16.12214392483451
266,2022-01-28,IGL,100,394.6,0.5195134313228378,-0.44348707551951083,-4.219462747085667
275,2022-02-10,IGL,100,389.9,-2.4365221851756824,-14.26006668376506,-14.91408053347012
281,2022-02-18,IGL,100,377.95,-8.95621113903955,-10.66278608281519,5.357851567667682
284,2022-02-23,IGL,100,361.1,-5.621711437275001,6.175574633065617,8.543339795070604
286,2022-02-25,IGL,100,344.1,-1.8744551002615628,15.722173786689897,7.788433594885191
294,2022-03-10,IGL,100,383.4,2.230046948356801,-4.068857589984343,
17,2021-01-27,INDHOTEL,100,124.55,-1.4050582095543995,1.8466479325571994,0.7627458851866775
20,2021-02-01,INDHOTEL,100,122.65,0.040766408479409044,7.582551977170793,-2.2829188748471396
21,2021-02-02,INDHOTEL,100,123.3,0.8515815085158085,2.838605028386043,-4.176804541768043
28,2021-02-11,INDHOTEL,100,127.4,-1.2558869701726927,-6.357927786499218,1.1381475667189944
45,2021-03-08,INDHOTEL,100,127.05,-5.194805194805186,-10.94057457693821,-12.750885478158203
51,2021-03-17,INDHOTEL,100,119.75,-9.436325678496871,-6.22129436325679,-7.599164926931101
83,2021-05-06,INDHOTEL,100,112.6,0.2220248667850866,15.674955595026653,18.294849023090578
97,2021-05-27,INDHOTEL,100,132.3,2.3431594860166216,3.4391534391534195,-1.8896447467875999
98,2021-05-28,INDHOTEL,100,133.2,2.7027027027027195,1.6891891891891886,1.5390390390390474
102,2021-06-03,INDHOTEL,100,135.4,1.0709010339734037,-4.1358936484490405,7.6440177252584895
107,2021-06-10,INDHOTEL,100,136.85,-5.151625867738385,6.503470953598844,3.21519912312751
122,2021-07-01,INDHOTEL,100,141.25,6.548672566371683,6.1238938053097325,3.929203539823023
132,2021-07-15,INDHOTEL,100,149.9,-2.06804536357571,-3.202134756504349,-3.3355570380253496
147,2021-08-06,INDHOTEL,100,144.9,-1.8288474810214006,-4.7964113181504615,-2.760524499654937
158,2021-08-24,INDHOTEL,100,139.6,0.5730659025787954,3.0444126074498534,10.85243553008597
162,2021-08-30,INDHOTEL,100,140.9,3.5841022001419365,9.226401703335707,16.678495386799153
174,2021-09-16,INDHOTEL,100,155.05,18.639148661722004,16.994517897452432,26.50757820058045
183,2021-09-29,INDHOTEL,100,185.3,-0.053966540744754266,24.581759309228257,15.461413923367505
197,2021-10-20,INDHOTEL,100,219.4,-7.087511394712854,-7.315405651777585,-5.241567912488609
201,2021-10-26,INDHOTEL,100,207.45,-2.024584237165572,3.7840443480356756,3.904555314533642
231,2021-12-09,INDHOTEL,100,203.9,-4.340362923001473,-11.598822952427668,-13.266307013241786
232,2021-12-10,INDHOTEL,100,204.15,-6.490325740876801,-13.470487386725448,-11.46216017634093
234,2021-12-14,INDHOTEL,100,198.15,-8.882159979813265,-7.746656573303046,-6.888720666161996
245,2021-12-29,INDHOTEL,100,181.95,0.05496015388843922,14.45452047265734,14.01483924154987
249,2022-01-04,INDHOTEL,100,184.5,6.802168021680233,12.384823848238469,7.235772357723569
260,2022-01-19,INDHOTEL,100,207.45,-3.253796095444683,5.495300072306586,3.7599421547360956
270,2022-02-03,INDHOTEL,100,218.85,-1.6449623029472171,-4.363719442540548,-11.217729038153978
274,2022-02-09,INDHOTEL,100,212.7,-3.6906440996708922,-3.7141513869299425,-5.99435825105783
286,2022-02-25,INDHOTEL,100,200.2,-5.269730269730266,2.1728271728271853,4.270729270729268
288,2022-03-02,INDHOTEL,100,198.05,4.670537742994196,6.4377682403433445,10.628629134057043
296,2022-03-14,INDHOTEL,100,204.55,2.0532877047176656,,
46,2021-03-09,INDIACEM,100,173.1,-5.719237435008672,-4.217215482380121,-1.9064124783362169
48,2021-03-12,INDIACEM,100,172.35,-5.947200464171742,-5.744125326370764,2.32085871772556
56,2021-03-24,INDIACEM,100,165.8,2.4125452352231624,14.324487334137515,-2.2617611580217134
60,2021-03-31,INDIACEM,100,167.35,9.501045712578438,1.1652225873917121,-0.567672542575437
66,2021-04-09,INDIACEM,100,189.55,-14.508045370614608,-12.397784225797936,-12.134001582695852
70,2021-04-16,INDIACEM,100,169.3,-1.7129356172474908,-1.2404016538688833,-1.7424689899586676
73,2021-04-22,INDIACEM,100,163.75,1.526717557251911,0.4274809160305315,5.1297709923664225
84,2021-05-07,INDIACEM,100,166.55,4.172921044731304,18.13269288501951,9.42659861903332
89,2021-05-17,INDIACEM,100,173.5,13.400576368876083,5.043227665706063,9.423631123919307
91,2021-05-19,INDIACEM,100,178.35,6.251752172694136,0.6447995514437865,2.5791982057751683
99,2021-05-31,INDIACEM,100,182.25,4.170096021947867,-0.10973936899861814,6.255144032921822
100,2021-06-01,INDIACEM,100,183.2,1.1189956331877804,2.8384279475982543,7.942139737991272
104,2021-06-07,INDIACEM,100,189.85,-4.108506715828275,2.0015801948907175,1.0271266789570799
107,2021-06-10,INDIACEM,100,184.0,2.119565217391317,5.271739130434772,5.108695652173911
119,2021-06-28,INDIACEM,100,191.8,-0.07820646506778717,-0.7559958289885427,0.33889468196035555
128,2021-07-09,INDIACEM,100,193.0,-0.4922279792746065,2.046632124352321,0.051813471502581976
130,2021-07-13,INDIACEM,100,191.55,2.558078830592514,0.0,1.5922735578177916
141,2021-07-29,INDIACEM,100,193.1,-0.2848265147591844,-8.001035732780936,-13.102019678922828
142,2021-07-30,INDIACEM,100,192.15,0.10408534998698205,-7.676294561540464,-18.058808222742663
143,2021-08-02,INDIACEM,100,193.1,-0.6214396685655044,-11.056447436561367,-16.002071465561883
152,2021-08-13,INDIACEM,100,177.4,-11.245772266065401,-8.342728297632473,2.903043968432928
169,2021-09-08,INDIACEM,100,183.2,2.7838427947598277,1.4192139737991383,9.334061135371186
170,2021-09-09,INDIACEM,100,181.95,1.1541632316570682,3.654850233580653,10.35998900796924
186,2021-10-04,INDIACEM,100,203.3,-3.984259714707339,0.6886374815543439,-2.065912444663065
189,2021-10-07,INDIACEM,100,196.05,9.359857179290998,0.6120887528691554,5.1262433052792655
191,2021-10-11,INDIACEM,100,195.2,4.866803278688514,1.997950819672134,6.3524590163934525
193,2021-10-13,INDIACEM,100,198.85,3.620819713351775,1.206939904450599,7.191350264018115
201,2021-10-26,INDIACEM,100,199.1,4.269211451531896,5.549974886991471,1.029633350075354
205,2021-11-01,INDIACEM,100,205.75,8.432563791008496,-1.6038882138517674,-4.520048602673155
206,2021-11-02,INDIACEM,100,207.6,1.2283236994219626,-3.106936416184969,-6.526974951830433
216,2021-11-17,INDIACEM,100,201.15,-3.5297042008451407,-7.606263982102912,-4.175988068605518
217,2021-11-18,INDIACEM,100,201.1,-7.110890104425649,-6.911984087518652,-4.102436598707115
227,2021-12-03,INDIACEM,100,187.2,3.0181623931623935,-1.4690170940170888,-1.4957264957264904
232,2021-12-10,INDIACEM,100,192.85,-4.355716878402904,-4.381643764583865,-0.31112263417163444
239,2021-12-21,INDIACEM,100,176.65,7.981885083498441,13.444664590999157,38.15454288140392
241,2021-12-23,INDIACEM,100,187.8,0.026624068157610203,10.782747603833865,30.53780617678381
260,2022-01-19,INDIACEM,100,237.8,-7.548359966358287,-3.4903280067283493,-6.244743481917592
261,2022-01-20,INDIACEM,100,238.8,-6.323283082077058,-5.192629815745398,-12.060301507537696
266,2022-01-28,INDIACEM,100,223.7,1.20697362539115,-6.124273580688422,-5.029056772463125
275,2022-02-10,INDIACEM,100,222.95,-7.961426328773269,-15.990132316662919,-13.59049114151154
284,2022-02-23,INDIACEM,100,208.35,-6.7914566834653245,-4.247660187185021,2.9517638588912876
15,2021-01-22,INDIAMART,100,7893.5,-1.4144549312725574,16.327357952745913,15.134604421359343
28,2021-02-11,INDIAMART,100,9369.8,-3.323443403274351,-7.21733654933937,-12.622467928877878
35,2021-02-22,INDIAMART,100,8820.25,-2.7142087809302384,-8.173237720019266,-4.5168787732774
39,2021-02-26,INDIAMART,100,8595.75,-6.157694209347642,-2.932844719774308,-7.00985952360178
48,2021-03-12,INDIAMART,100,8488.7,-4.119594284166017,-8.150835817027346,-6.303085278075571
52,2021-03-18,INDIAMART,100,8265.7,-5.785958841961369,-3.1594420315278815,-4.605175605211908
53,2021-03-19,INDIAMART,100,8139.0,-4.204447720850224,-2.2773067944464986,-2.3663840766679045
59,2021-03-30,INDIAMART,100,7820.8,2.8468954582651307,2.8468954582651307,5.535878682487727
68,2021-04-13,INDIAMART,100,7946.4,0.5669233866908208,10.93576965669989,-3.2637420718816035
75,2021-04-26,INDIAMART,100,8356.35,-7.454211467925598,-12.09499362760058,-8.37387136728356
76,2021-04-27,INDIAMART,100,8458.2,-12.202359840155118,-17.67870232437163,-12.908774916648936
95,2021-05-25,INDIAMART,100,7655.1,-5.48261943018381,-5.41207822236156,-3.474807644576816
97,2021-05-27,INDIAMART,100,7557.65,-8.764629216753884,-4.353866611975931,-4.5741731887557595
107,2021-06-10,INDIAMART,100,7228.6,-0.23033505796420384,-2.031513709431987,-1.2104695238358776
108,2021-06-11,INDIAMART,100,7267.5,0.17956656346749256,-3.631234950120399,-0.0213278293773711
121,2021-06-30,INDIAMART,100,6992.15,3.698433242993926,5.800075799289206,0.28388979069384757
125,2021-07-06,INDIAMART,100,7304.05,-1.0590015128593144,-3.580890054148045,-3.008604815136806
137,2021-07-23,INDIAMART,100,7250.5,-1.4516240259292434,1.4261085442383248,-0.11447486380249394
142,2021-07-30,INDIAMART,100,7145.25,2.9201217592106588,1.3568454567719712,-1.2364857772646176
159,2021-08-25,INDIAMART,100,7016.25,9.295563869588452,28.26794940317121,24.681988241582033
172,2021-09-14,INDIAMART,100,8776.5,-6.288383752065174,-4.444824246567547,-4.060274596934999
202,2021-10-27,INDIAMART,100,7356.7,-0.35070072179101963,2.1062432884309423,3.6524528660948574
204,2021-10-29,INDIAMART,100,7146.5,0.4995452319317195,7.281886238018598,4.991254460225281
208,2021-11-04,INDIAMART,100,7391.8,2.0603912443518446,1.7390892610730901,-0.4904082902675966
213,2021-11-12,INDIAMART,100,7544.1,-0.3148155512254558,-2.4993040919394027,-6.132606937871987
219,2021-11-23,INDIAMART,100,7503.2,-0.5770871094999519,-4.773963109073465,-5.131810427550909
222,2021-11-26,INDIAMART,100,7297.05,-1.8253951939482316,-0.10004042729596652,-4.521690272096257
225,2021-12-01,INDIAMART,100,7415.5,-1.4658485604477134,-3.6079832782684895,-11.037017058863185
229,2021-12-07,INDIAMART,100,7145.0,-0.37578726382085925,-8.956613016095172,-9.988103568929318
240,2021-12-22,INDIAMART,100,6597.05,-3.9525242343168565,-0.22510061315285101,3.838079141434436
249,2022-01-04,INDIAMART,100,6612.7,-1.6422943729490158,-1.6627096344911996,-24.31230813434754
257,2022-01-14,INDIAMART,100,6769.9,-9.595414998744435,-26.31058065850308,-25.591958522282443
269,2022-02-02,INDIAMART,100,5273.25,-2.814203764281986,-2.6236192101645184,-8.555444934338396
275,2022-02-10,INDIAMART,100,5139.0,-2.542323409223579,-6.701692936368941,-14.25374586495427
276,2022-02-11,INDIAMART,100,5046.0,-4.180539040824415,-3.581054300435982,-20.059453032104635
286,2022-02-25,INDIAMART,100,4865.3,-17.090415801697734,-9.285141717879675,-7.816578628244919
288,2022-03-02,INDIAMART,100,4741.55,-9.598127194693728,-5.840916999715285,-4.925604496419956
292,2022-03-08,INDIAMART,100,4081.75,6.61725975378209,9.946714031971581,
13,2021-01-20,INDIGO,100,1666.4,-4.416706673067694,0.3570571291406477,-2.163346135381672
14,2021-01-21,INDIGO,100,1677.55,-7.737474292867574,0.19671544812374098,-2.050609519835467
17,2021-01-27,INDIGO,100,1590.15,1.9840895513001833,2.1067194918718446,1.2514542653208727
18,2021-01-28,INDIGO,100,1592.8,4.994349573078849,2.3574836765444473,-0.02511300853841325
28,2021-02-11,INDIGO,100,1630.35,-2.3277210414941463,1.8308952065507533,10.338270923421366
30,2021-02-15,INDIGO,100,1642.55,-7.9327874341724725,1.957322455937427,3.9785699065477464
32,2021-02-17,INDIGO,100,1610.05,0.6801031023881299,10.71705847644482,4.627185491133812
86,2021-05-11,INDIGO,100,1674.95,0.8746529747156506,2.9374011164512437,5.355383742798292
87,2021-05-12,INDIGO,100,1680.9,-0.6722589089178554,3.5576179427687427,4.97947528109941
88,2021-05-14,INDIGO,100,1694.75,-0.13276294438707703,4.800118011506127,3.52264345773714
90,2021-05-18,INDIGO,100,1714.7,0.25660465387531417,1.8078964250306084,4.059019070391323
104,2021-06-07,INDIGO,100,1755.45,1.1934261870175655,-2.0763906690592138,-1.4725568942436484
115,2021-06-22,INDIGO,100,1717.45,0.6870651256222882,2.9811639349034857,6.23016681708346
120,2021-06-29,INDIGO,100,1729.25,2.278444412317482,5.5052768541275166,-3.197918172618186
127,2021-07-08,INDIGO,100,1821.95,0.14819287027636463,-5.2059606465600154,-9.58313894453745
131,2021-07-14,INDIGO,100,1822.55,-7.045074209212365,-9.291926147430797,-9.525115909028559
132,2021-07-15,INDIGO,100,1824.65,-5.346230783985984,-9.716932014358925,-9.763516290795504
136,2021-07-22,INDIGO,100,1694.15,-2.417141339314699,-2.668004604078744,-1.4668122657379934
184,2021-09-30,INDIGO,100,2021.7,-3.660285898006632,2.5473611317208267,-0.14838996883810296
187,2021-10-05,INDIGO,100,1971.05,3.513355825575193,2.075036148245868,1.9887877019862499
190,2021-10-08,INDIGO,100,1962.5,4.603821656050955,1.7095541401273895,11.047133757961802
208,2021-11-04,INDIGO,100,2170.95,6.232294617563738,-0.37541168612817977,-12.734056519035441
212,2021-11-11,INDIGO,100,2147.45,4.828983212647575,-12.077114717455583,-12.656872104123485
224,2021-11-30,INDIGO,100,1905.05,2.1101808351486895,3.803049788719459,-3.495971234350803
225,2021-12-01,INDIGO,100,1902.8,4.414546983392897,3.153247845280638,0.6700651671221358
232,2021-12-10,INDIGO,100,1997.6,-2.1125350420504563,-1.5018021625951117,0.9986984381257447
233,2021-12-13,INDIGO,100,2010.3,-9.545838929513007,-0.3755658359448799,0.18405213152266064
237,2021-12-17,INDIGO,100,1955.4,0.6239132658279578,3.178377825508849,2.5595786028434153
239,2021-12-21,INDIGO,100,1838.45,8.838967608583314,11.055508716581897,10.72098778862629
251,2022-01-06,INDIGO,100,1960.15,9.425299084253759,6.713771905211341,-5.280208147335664
254,2022-01-11,INDIGO,100,2035.55,3.7680233843432998,-3.382378227014804,-4.323155903809783
258,2022-01-17,INDIGO,100,2165.25,-7.992148712619784,-9.899549705576716,0.8012931532155543
262,2022-01-21,INDIGO,100,2084.35,-10.914673639264038,4.113992371722608,0.3814138700314329
282,2022-02-21,INDIGO,100,2086.55,-10.143538376746308,-23.375907598667666,-12.173204572140628
287,2022-02-28,INDIGO,100,1874.9,-14.726118726332082,-2.258787135313889,-2.2454530908315173
290,2022-03-04,INDIGO,100,1724.2,5.602598306460971,5.211112399953599,13.925298689247189
292,2022-03-08,INDIGO,100,1598.8,14.620340255191389,14.635976982737041,
12,2021-01-19,INDUSINDBK,100,939.9,-12.74071709756357,11.559740397914675,8.820087243323748
18,2021-01-28,INDUSINDBK,100,802.6,28.60079740842263,27.323697981559913,30.332668826314467
23,2021-02-04,INDUSINDBK,100,1032.15,-0.9930727122995808,1.3467034830208613,7.518287070677698
25,2021-02-08,INDUSINDBK,100,1035.1,2.173703023862439,-1.1786300840498476,3.1736064148391696
28,2021-02-11,INDUSINDBK,100,1021.9,2.3632449359036967,8.596731578432326,6.854878168118228
29,2021-02-12,INDUSINDBK,100,1027.4,3.747323340471098,3.4601907728246006,1.2166634222308792
33,2021-02-18,INDUSINDBK,100,1046.05,6.089575068113384,4.387935567133505,-2.2369867597151205
41,2021-03-02,INDUSINDBK,100,1073.35,-4.523221689104206,-5.999906833744806,-10.681511156659052
46,2021-03-09,INDUSINDBK,100,1024.8,-1.5466432474629088,-6.450039032006238,-3.0737704918032738
47,2021-03-10,INDUSINDBK,100,1039.85,-3.5630138962350344,-7.890561138625762,-9.857190941001093
57,2021-03-25,INDUSINDBK,100,957.8,-2.135101273752338,-11.839632491125496,-11.776988932971388
70,2021-04-16,INDUSINDBK,100,862.95,-0.39399733472392784,5.869401471695923,9.55443536705487
71,2021-04-19,INDUSINDBK,100,832.0,6.063701923076925,9.39302884615385,14.04447115384615
72,2021-04-20,INDUSINDBK,100,845.0,9.69230769230769,10.19526627218934,8.479289940828405
75,2021-04-26,INDUSINDBK,100,859.55,6.288174044558215,9.987784305741387,13.379093711825952
78,2021-04-29,INDUSINDBK,100,939.45,-1.5434562776092342,-5.17323966150407,8.14838469317154
91,2021-05-19,INDUSINDBK,100,967.0,3.252326783867643,6.308169596690805,3.7797311271975165
96,2021-05-26,INDUSINDBK,100,998.45,2.959587360408622,0.5107917271771178,1.5273674195002362
99,2021-05-31,INDUSINDBK,100,1013.0,1.2043435340572506,1.1154985192497469,-0.5380059230009948
103,2021-06-04,INDUSINDBK,100,1009.3,0.5746557019716603,-1.377192113345882,0.35668284949965656
113,2021-06-18,INDUSINDBK,100,995.4,1.7580872011251802,1.4315852923447947,4.475587703435813
