Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2021-07-19,0.1124,-0.0989,0.0919,,0.0116,,0.0034,,0.1004,-0.1101,0.1156,,0.0171,,0.0061,,0.0253,,0.0803,,,253,0.0616,274,0.0592,386,0.0499,230,0.0646,162,0.0770,310,0.0557,264,0.0603,361,0.0516,599,0.0400,543,0.0421,us,Twitch,Daily Users
2021-07-26,0.1117,,0.0640,,0.0099,,0.0023,,0.1147,,0.0840,,0.0170,,0.0035,,0.0240,,0.0605,,,238,0.0635,327,0.0542,439,0.0468,259,0.0609,146,0.0811,345,0.0528,316,0.0551,405,0.0487,657,0.0382,607,0.0398,us,Twitch,Daily Users
2021-08-02,0.1620,,0.0963,,0.0116,,0.0000,,0.1818,,0.1137,,0.0272,,0.0000,,0.0251,,0.0979,0.0374,,279,0.0587,339,0.0532,465,0.0454,261,0.0607,190,0.0711,357,0.0519,301,0.0565,439,0.0468,663,0.0381,681,0.0376,us,Twitch,Daily Users
2021-08-09,0.1790,,0.0596,,0.0142,,0.0000,,0.2111,,0.0779,,0.0361,,0.0011,,0.0409,,0.0767,,,287,0.0578,358,0.0518,452,0.0461,278,0.0588,174,0.0743,403,0.0488,290,0.0575,449,0.0462,736,0.0361,639,0.0388,us,Twitch,Daily Users
2021-08-16,0.1698,,0.0845,,0.0157,,0.0023,,0.2111,,0.0983,,0.0284,,0.0088,,0.0384,,0.0959,,,276,0.0590,404,0.0488,435,0.0470,258,0.0610,168,0.0756,403,0.0488,346,0.0527,389,0.0497,753,0.0357,621,0.0393,us,Twitch,Daily Users
2021-08-23,0.1670,,0.1065,,0.0090,,0.0085,,0.1820,,0.1198,,0.0353,,0.0065,,0.0389,,0.0865,,,257,0.0611,384,0.0500,530,0.0426,295,0.0571,142,0.0822,410,0.0484,369,0.0510,490,0.0443,749,0.0358,717,0.0366,us,Twitch,Daily Users
2021-08-30,0.1201,,0.0797,,0.0308,0.0219,0.0019,,0.1196,,0.0896,,0.0616,,0.0039,,0.0392,,0.0734,,,259,0.0609,407,0.0486,461,0.0456,286,0.0579,140,0.0828,442,0.0466,320,0.0548,451,0.0461,741,0.0360,673,0.0378,us,Twitch,Daily Users
2021-09-06,0.1190,,0.0485,,0.0319,,0.0018,,0.1259,,0.0695,,0.0365,,0.0137,,0.0238,,0.0652,,,241,0.0631,395,0.0493,547,0.0419,314,0.0553,133,0.0850,416,0.0480,345,0.0528,549,0.0418,767,0.0354,729,0.0363,us,Twitch,Daily Users
2021-09-13,0.1568,,0.0627,,0.0093,-0.0226,0.0000,,0.1206,,0.1113,0.0418,0.0150,,0.0044,,0.0365,,0.0692,,,296,0.0570,405,0.0487,477,0.0449,290,0.0575,135,0.0843,476,0.0449,319,0.0549,486,0.0445,773,0.0352,694,0.0372,us,Twitch,Daily Users
2021-09-20,0.1538,,0.0785,,0.0126,,0.0025,,0.1935,,0.0964,,0.0310,,0.0016,,0.0310,,0.0835,,,282,0.0584,355,0.0520,460,0.0457,272,0.0594,137,0.0837,428,0.0474,295,0.0571,436,0.0469,699,0.0371,670,0.0379,us,Twitch,Daily Users
2021-09-27,0.1434,,0.0556,,0.0158,,0.0043,,0.1692,,0.0768,,0.0309,,0.0051,,0.0259,,0.0639,,,237,0.0637,370,0.0509,515,0.0432,306,0.0560,116,0.0910,408,0.0485,341,0.0531,494,0.0441,716,0.0366,712,0.0367,us,Twitch,Daily Users
2021-10-04,0.1836,,0.0999,0.0443,0.0314,,0.0040,,0.1828,,0.1312,0.0544,0.0564,,0.0071,,0.0382,,0.1161,0.0522,,264,0.0603,358,0.0518,462,0.0456,263,0.0604,152,0.0795,393,0.0494,305,0.0561,447,0.0464,727,0.0363,620,0.0394,us,Twitch,Daily Users
2021-10-11,0.1464,,0.1096,,0.0208,,0.0000,,0.1807,,0.1181,,0.0284,,0.0122,,0.0374,,0.0909,,,248,0.0622,385,0.0499,497,0.0440,279,0.0587,116,0.0910,446,0.0464,349,0.0525,441,0.0467,734,0.0362,676,0.0377,us,Twitch,Daily Users
2021-10-18,0.1306,,0.1263,,0.0237,,0.0000,,0.1335,,0.1395,,0.0365,,0.0079,,0.0352,,0.0969,,,273,0.0593,332,0.0538,479,0.0448,262,0.0605,166,0.0761,370,0.0509,318,0.0550,440,0.0467,673,0.0378,673,0.0378,us,Twitch,Daily Users
2021-10-25,0.1549,,0.1067,,0.0262,,0.0025,,0.1951,,0.1200,,0.0421,,0.0058,,0.0174,-0.0178,0.1130,,,252,0.0617,405,0.0487,564,0.0413,301,0.0565,134,0.0847,459,0.0457,315,0.0552,556,0.0416,777,0.0352,746,0.0359,us,Twitch,Daily Users
2021-11-01,0.1301,,0.0828,,0.0262,,0.0055,,0.1554,,0.0967,,0.0439,,0.0061,,0.0289,,0.0908,,,279,0.0587,368,0.0511,463,0.0455,261,0.0607,150,0.0800,411,0.0483,332,0.0538,424,0.0476,713,0.0367,657,0.0382,us,Twitch,Daily Users
2021-11-08,0.0904,,0.0794,,0.0261,,0.0041,,0.1183,,0.0835,,0.0284,,0.0128,,0.0313,,0.0685,,,256,0.0612,352,0.0522,429,0.0473,260,0.0608,136,0.0840,409,0.0485,272,0.0594,425,0.0475,686,0.0374,611,0.0396,us,Twitch,Daily Users
2021-11-15,0.1307,,0.0708,,0.0191,,0.0000,,0.0997,,0.1028,,0.0290,,0.0076,,0.0235,,0.0814,,,249,0.0621,354,0.0521,406,0.0486,240,0.0633,138,0.0834,398,0.0491,266,0.0601,389,0.0497,627,0.0391,623,0.0393,us,Twitch,Daily Users
2021-11-22,0.0783,,0.0961,,0.0271,,0.0090,,0.0889,,0.0959,,0.0556,,0.0024,,0.0310,,0.0750,,,293,0.0573,395,0.0493,472,0.0451,281,0.0585,194,0.0704,391,0.0496,340,0.0531,472,0.0451,722,0.0365,719,0.0365,us,Twitch,Daily Users
2021-11-29,0.0840,,0.0958,,0.0242,,0.0000,,0.0562,,0.1087,,0.0264,,0.0148,,0.0195,,0.0849,,,261,0.0607,392,0.0495,477,0.0449,269,0.0598,145,0.0814,442,0.0466,327,0.0542,411,0.0483,730,0.0363,669,0.0379,us,Twitch,Daily Users
2021-12-06,0.1264,,0.1163,,0.0207,,0.0000,,0.1402,0.0840,0.1264,,0.0350,,0.0066,,0.0328,,0.0984,,,261,0.0607,349,0.0525,404,0.0488,244,0.0627,140,0.0828,392,0.0495,294,0.0572,374,0.0507,637,0.0388,621,0.0393,us,Twitch,Daily Users
2021-12-13,0.1616,,0.1142,,0.0248,,0.0000,,0.1554,,0.1506,,0.0412,,0.0000,,0.0254,,0.1225,,,268,0.0599,313,0.0554,384,0.0500,243,0.0629,129,0.0863,382,0.0501,268,0.0599,377,0.0505,612,0.0396,596,0.0401,us,Twitch,Daily Users
2021-12-20,0.1466,,0.0764,,0.0165,,0.0000,,0.1631,,0.0967,-0.0540,0.0201,,0.0085,,0.0406,,0.0643,-0.0583,,251,0.0619,350,0.0524,462,0.0456,276,0.0590,146,0.0811,387,0.0498,315,0.0552,424,0.0476,630,0.0390,709,0.0368,us,Twitch,Daily Users
2021-12-27,0.0752,-0.0714,0.0783,,0.0154,,0.0000,,0.0805,-0.0826,0.0807,,0.0286,,0.0043,,0.0245,,0.0602,,,321,0.0547,457,0.0458,532,0.0425,329,0.0540,190,0.0711,492,0.0442,380,0.0503,510,0.0434,857,0.0335,783,0.0350,us,Twitch,Daily Users
2022-01-03,0.2060,0.1308,0.1046,,0.0215,,0.0028,,0.2163,0.1359,0.1266,0.0459,0.0400,,0.0018,,0.0371,,0.1244,0.0642,,308,0.0558,459,0.0457,550,0.0418,283,0.0583,214,0.0670,478,0.0448,413,0.0482,449,0.0462,857,0.0335,742,0.0360,us,Twitch,Daily Users
2022-01-10,0.1513,,0.0719,,0.0221,,0.0047,,0.1602,,0.0899,,0.0335,,0.0021,,0.0256,,0.0918,,,258,0.0610,387,0.0498,469,0.0453,256,0.0612,166,0.0761,420,0.0478,358,0.0518,385,0.0499,714,0.0367,655,0.0383,us,Twitch,Daily Users
2022-01-17,0.1403,,0.0848,,0.0277,,0.0000,,0.1329,,0.1082,,0.0382,,0.0014,,0.0419,,0.0710,,,253,0.0616,389,0.0497,510,0.0434,320,0.0548,137,0.0837,459,0.0457,369,0.0510,462,0.0456,753,0.0357,718,0.0366,us,Twitch,Daily Users
2022-01-24,0.1286,,0.0643,,0.0136,,0.0000,,0.1234,,0.0905,,0.0198,,0.0000,,0.0281,,0.0707,,,285,0.0581,374,0.0507,447,0.0464,264,0.0603,173,0.0745,427,0.0474,336,0.0535,397,0.0492,706,0.0369,663,0.0381,us,Twitch,Daily Users
2022-01-31,0.1727,,0.0949,,0.0277,,0.0000,,0.1799,,0.1172,,0.0367,,0.0033,,0.0284,,0.1082,0.0376,,273,0.0593,401,0.0489,458,0.0458,315,0.0552,170,0.0752,445,0.0465,378,0.0504,417,0.0480,735,0.0361,712,0.0367,us,Twitch,Daily Users
2022-02-07,0.1314,,0.0835,,0.0318,,0.0020,,0.1490,,0.0973,,0.0446,,0.0034,,0.0293,,0.0908,,,271,0.0595,351,0.0523,469,0.0453,272,0.0594,147,0.0808,433,0.0471,333,0.0537,412,0.0483,706,0.0369,657,0.0382,us,Twitch,Daily Users
2022-02-14,0.1853,,0.1251,,0.0254,,0.0000,,0.1762,,0.1517,0.0544,0.0356,,0.0063,,0.0453,,0.1085,,,232,0.0643,357,0.0519,429,0.0473,253,0.0616,129,0.0863,412,0.0483,308,0.0558,390,0.0496,623,0.0393,649,0.0385,us,Twitch,Daily Users
2022-02-21,0.1246,,0.0702,-0.0549,0.0057,-0.0197,0.0063,,0.1199,,0.0937,-0.0579,0.0075,-0.0281,0.0042,,0.0254,,0.0671,-0.0414,,227,0.0650,372,0.0508,448,0.0463,261,0.0607,147,0.0808,393,0.0494,338,0.0533,387,0.0498,699,0.0371,608,0.0397,us,Twitch,Daily Users
2022-02-28,0.1164,,0.0424,,0.0402,0.0345,0.0000,,0.1228,,0.0666,,0.0410,0.0335,0.0106,,0.0255,,0.0733,,,248,0.0622,301,0.0565,395,0.0493,251,0.0619,144,0.0817,358,0.0518,296,0.0570,355,0.0520,630,0.0390,565,0.0412,us,Twitch,Daily Users
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright © 2022 Morning Consult. All Rights Reserved.
