Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2020-12-07,0.4184,,0.5164,,0.5271,,0.4684,,0.3443,,0.4999,,0.5436,,0.4944,,0.5525,,0.4315,,,208,0.0680,295,0.0571,396,0.0492,230,0.0646,95,0.1005,342,0.0530,277,0.0589,369,0.0510,568,0.0411,562,0.0413,us,Facebook,Daily Users
2020-12-14,0.4532,,0.5513,,0.4874,,0.4733,,0.4026,,0.5303,,0.5170,,0.5084,,0.5306,,0.4522,,,246,0.0625,271,0.0595,385,0.0499,219,0.0662,125,0.0877,319,0.0549,272,0.0594,346,0.0527,578,0.0408,544,0.0420,us,Facebook,Daily Users
2020-12-21,0.4271,,0.5960,,0.5183,,0.5005,,0.3653,,0.5834,,0.5288,,0.5225,,0.5853,,0.4419,,,262,0.0605,315,0.0552,462,0.0456,240,0.0633,156,0.0785,323,0.0545,303,0.0563,435,0.0470,656,0.0383,623,0.0393,us,Facebook,Daily Users
2020-12-28,0.4037,,0.5622,,0.5347,,0.5145,,0.3987,,0.5159,,0.5785,,0.5065,,0.5555,,0.4676,,,263,0.0604,359,0.0517,543,0.0421,284,0.0582,135,0.0843,398,0.0491,340,0.0531,521,0.0429,761,0.0355,686,0.0374,us,Facebook,Daily Users
2021-01-04,0.4620,,0.6188,,0.4957,,0.4883,,0.4052,,0.5962,0.0803,0.5643,,0.4661,,0.5598,,0.4745,,,330,0.0539,380,0.0503,528,0.0426,262,0.0605,219,0.0662,408,0.0485,375,0.0506,446,0.0464,768,0.0354,732,0.0362,us,Facebook,Daily Users
2021-01-11,0.4178,,0.5422,-0.0766,0.5022,,0.4569,,0.3210,,0.5664,,0.5505,,0.4323,,0.5527,,0.4092,-0.0652,,269,0.0598,344,0.0528,447,0.0464,279,0.0587,171,0.0749,364,0.0514,318,0.0550,446,0.0464,717,0.0366,622,0.0393,us,Facebook,Daily Users
2021-01-18,0.4813,,0.5379,,0.5265,,0.4094,,0.4158,,0.5438,,0.5335,,0.4648,,0.5289,,0.4624,,,228,0.0649,316,0.0551,425,0.0475,248,0.0622,128,0.0866,357,0.0519,292,0.0574,397,0.0492,636,0.0389,581,0.0407,us,Facebook,Daily Users
2021-01-25,0.4727,,0.5866,,0.4865,,0.4398,,0.4269,,0.5814,,0.5152,,0.4654,,0.5298,,0.4618,,,302,0.0564,337,0.0534,454,0.0460,277,0.0589,200,0.0693,345,0.0528,346,0.0527,431,0.0472,744,0.0359,627,0.0391,us,Facebook,Daily Users
2021-02-01,0.4262,,0.5484,,0.5485,,0.4453,,0.3552,,0.5540,,0.5730,,0.4765,,0.5823,,0.4255,,,238,0.0635,335,0.0535,422,0.0477,248,0.0622,142,0.0822,356,0.0519,309,0.0558,401,0.0489,626,0.0392,618,0.0394,us,Facebook,Daily Users
2021-02-08,0.4070,,0.6558,0.1074,0.5254,,0.4225,,0.3223,,0.6321,0.0781,0.5547,,0.4783,,0.5286,,0.4991,0.0735,,261,0.0607,310,0.0557,451,0.0461,233,0.0642,166,0.0761,337,0.0534,311,0.0556,394,0.0494,628,0.0391,626,0.0392,us,Facebook,Daily Users
2021-02-15,0.3796,,0.6001,,0.5297,,0.4618,,0.3241,,0.5847,,0.5296,,0.4979,,0.5424,,0.4711,,,238,0.0635,339,0.0532,425,0.0475,245,0.0626,145,0.0814,359,0.0517,298,0.0568,399,0.0491,626,0.0392,622,0.0393,us,Facebook,Daily Users
2021-02-22,0.3705,,0.5119,-0.0882,0.4979,,0.4132,,0.3143,,0.4890,-0.0957,0.4859,,0.4830,,0.5182,,0.4045,-0.0666,,222,0.0658,357,0.0519,451,0.0461,248,0.0622,129,0.0863,368,0.0511,340,0.0531,390,0.0496,660,0.0381,617,0.0395,us,Facebook,Daily Users
2021-03-01,0.4532,,0.5717,,0.5089,,0.4790,,0.3781,,0.5904,0.1015,0.5308,,0.4819,,0.5398,,0.4720,0.0674,,216,0.0667,300,0.0566,377,0.0505,230,0.0646,146,0.0811,310,0.0557,278,0.0588,339,0.0532,611,0.0396,512,0.0433,us,Facebook,Daily Users
2021-03-08,0.6014,0.1482,0.5865,,0.4939,,0.4364,,0.6357,0.2576,0.5817,,0.5285,,0.4502,,0.5705,,0.4758,,,225,0.0653,310,0.0557,431,0.0472,263,0.0604,149,0.0803,310,0.0557,301,0.0565,415,0.0481,634,0.0389,595,0.0402,us,Facebook,Daily Users
2021-03-15,0.3634,-0.2380,0.5255,,0.5381,,0.4813,,0.3123,-0.3233,0.5044,,0.5135,,0.5483,0.0980,0.5201,,0.4529,,,251,0.0619,308,0.0558,375,0.0506,205,0.0684,172,0.0747,317,0.0550,274,0.0592,324,0.0544,562,0.0413,577,0.0408,us,Facebook,Daily Users
2021-03-22,0.3611,,0.5607,,0.4854,,0.3924,,0.2742,,0.5631,,0.4725,,0.4429,-0.1054,0.4624,,0.4503,,,220,0.0661,234,0.0641,323,0.0545,198,0.0696,141,0.0825,267,0.0600,192,0.0707,336,0.0535,503,0.0437,472,0.0451,us,Facebook,Daily Users
2021-03-29,0.3957,,0.5988,,0.4741,,0.4672,,0.3353,,0.6006,,0.5086,,0.4631,,0.5159,,0.4521,,,270,0.0596,269,0.0598,348,0.0525,232,0.0643,196,0.0700,275,0.0591,255,0.0614,347,0.0526,553,0.0417,566,0.0412,us,Facebook,Daily Users
2021-04-05,0.3432,,0.5710,,0.5116,,0.4433,,0.3263,,0.5399,,0.5299,,0.4649,,0.4951,,0.4612,,,220,0.0661,260,0.0608,388,0.0498,209,0.0678,155,0.0787,269,0.0598,253,0.0616,350,0.0524,543,0.0421,534,0.0424,us,Facebook,Daily Users
2021-04-12,0.3692,,0.6139,,0.4612,,0.4731,,0.2868,,0.5725,,0.4946,,0.4894,,0.5304,,0.4280,,,216,0.0667,255,0.0614,336,0.0535,189,0.0713,146,0.0811,251,0.0619,229,0.0648,324,0.0544,531,0.0425,465,0.0454,us,Facebook,Daily Users
2021-04-19,0.4794,0.1101,0.5326,,0.4854,,0.4753,,0.5107,0.2239,0.5079,,0.5230,,0.4539,,0.5784,,0.4135,,,223,0.0656,243,0.0629,365,0.0513,201,0.0691,148,0.0806,264,0.0603,225,0.0653,356,0.0519,499,0.0439,533,0.0424,us,Facebook,Daily Users
2021-04-26,0.4137,,0.5154,,0.5141,,0.4710,,0.4097,,0.5019,,0.4937,,0.5231,,0.5120,-0.0664,0.4539,,,248,0.0622,322,0.0546,402,0.0489,252,0.0617,176,0.0739,309,0.0558,274,0.0592,410,0.0484,660,0.0381,564,0.0413,us,Facebook,Daily Users
2021-05-03,0.4038,,0.5670,,0.4853,,0.4572,,0.2978,-0.1119,0.5973,0.0954,0.4825,,0.4930,,0.5337,,0.4379,,,250,0.0620,333,0.0537,423,0.0476,242,0.0630,169,0.0754,329,0.0540,288,0.0577,397,0.0492,618,0.0394,630,0.0390,us,Facebook,Daily Users
2021-05-10,0.3660,,0.5711,,0.4685,,0.4413,,0.2774,,0.5547,,0.4973,,0.4677,,0.5219,,0.4255,,,208,0.0680,364,0.0514,434,0.0470,281,0.0585,130,0.0860,366,0.0512,272,0.0594,475,0.0450,661,0.0381,627,0.0391,us,Facebook,Daily Users
2021-05-17,0.4288,,0.5066,,0.5431,0.0746,0.4101,,0.3942,,0.4976,,0.5240,,0.5049,,0.5571,,0.4116,,,251,0.0619,367,0.0512,484,0.0445,301,0.0565,146,0.0811,389,0.0497,303,0.0563,498,0.0439,703,0.0370,699,0.0371,us,Facebook,Daily Users
2021-05-24,0.4035,,0.5792,,0.5248,,0.4425,,0.4209,,0.4998,,0.5656,,0.5124,,0.5690,,0.4259,,,285,0.0581,338,0.0533,439,0.0468,232,0.0643,174,0.0743,377,0.0505,276,0.0590,402,0.0489,648,0.0385,646,0.0386,us,Facebook,Daily Users
2021-05-31,0.4360,,0.6087,,0.4680,,0.4228,,0.3679,,0.5965,0.0967,0.4942,,0.4633,,0.5456,,0.4262,,,248,0.0622,335,0.0535,460,0.0457,295,0.0571,148,0.0806,370,0.0509,290,0.0575,470,0.0452,685,0.0374,654,0.0383,us,Facebook,Daily Users
2021-06-07,0.4674,,0.5368,,0.5104,,0.5210,0.0982,0.4337,,0.5272,,0.5442,,0.5112,,0.5251,,0.4944,0.0682,,280,0.0586,333,0.0537,462,0.0456,226,0.0652,184,0.0722,358,0.0518,319,0.0549,395,0.0493,649,0.0385,651,0.0384,us,Facebook,Daily Users
2021-06-14,0.4260,,0.5343,,0.5244,,0.4649,,0.3678,,0.5309,,0.5846,,0.4818,,0.5622,,0.4159,-0.0786,,264,0.0603,281,0.0585,374,0.0507,233,0.0642,175,0.0741,314,0.0553,231,0.0645,392,0.0495,601,0.0400,551,0.0417,us,Facebook,Daily Users
2021-06-21,0.3806,,0.6415,0.1072,0.4866,,0.4981,,0.2673,,0.6182,0.0873,0.5082,,0.5035,,0.5421,,0.4692,,,240,0.0633,290,0.0575,382,0.0501,233,0.0642,136,0.0840,337,0.0534,239,0.0634,389,0.0497,579,0.0407,566,0.0412,us,Facebook,Daily Users
2021-06-28,0.4041,,0.5222,-0.1194,0.5672,0.0806,0.4025,-0.0956,0.3116,,0.5348,-0.0833,0.5740,,0.4722,,0.5265,,0.4415,,,297,0.0569,331,0.0539,416,0.0480,262,0.0605,188,0.0715,366,0.0512,295,0.0571,413,0.0482,678,0.0376,628,0.0391,us,Facebook,Daily Users
2021-07-05,0.3932,,0.5333,,0.5061,,0.4569,,0.3272,,0.5403,,0.5156,,0.4517,,0.5112,,0.4465,,,258,0.0610,355,0.0520,438,0.0468,282,0.0584,158,0.0780,379,0.0503,307,0.0559,433,0.0471,712,0.0367,622,0.0393,us,Facebook,Daily Users
2021-07-12,0.4080,,0.5232,,0.5066,,0.4794,,0.3554,,0.5215,,0.5433,,0.4645,,0.5512,,0.4158,,,306,0.0560,328,0.0541,434,0.0470,235,0.0639,206,0.0683,362,0.0515,281,0.0585,406,0.0486,644,0.0386,658,0.0382,us,Facebook,Daily Users
2021-07-19,0.4754,,0.5738,,0.5164,,0.4825,,0.4682,0.1128,0.5706,,0.5073,,0.5039,,0.5294,,0.4996,0.0839,,244,0.0627,287,0.0578,388,0.0498,232,0.0643,149,0.0803,316,0.0551,269,0.0598,365,0.0513,601,0.0400,551,0.0417,us,Facebook,Daily Users
2021-07-26,0.4014,,0.5300,,0.4939,,0.4403,,0.3921,,0.4713,-0.0993,0.5348,,0.4768,,0.5338,,0.4036,-0.0960,,283,0.0583,347,0.0526,447,0.0464,268,0.0599,174,0.0743,364,0.0514,297,0.0569,457,0.0458,718,0.0366,628,0.0391,us,Facebook,Daily Users
2021-08-02,0.4466,,0.6110,0.0810,0.5538,,0.5030,,0.3688,,0.5910,0.1197,0.5793,,0.5248,,0.5554,,0.5102,0.1066,,303,0.0563,346,0.0527,413,0.0482,258,0.0610,172,0.0747,401,0.0489,284,0.0582,401,0.0489,703,0.0370,617,0.0395,us,Facebook,Daily Users
2021-08-09,0.3954,,0.5956,,0.5034,,0.4468,,0.3197,,0.5644,,0.5110,,0.4924,,0.5385,,0.4460,-0.0642,,279,0.0587,354,0.0521,473,0.0451,258,0.0610,168,0.0756,385,0.0499,295,0.0571,471,0.0452,715,0.0366,649,0.0385,us,Facebook,Daily Users
2021-08-16,0.4120,,0.5969,,0.5203,,0.4634,,0.3471,,0.5585,,0.5756,,0.4893,,0.5586,,0.4559,,,300,0.0566,404,0.0488,481,0.0447,260,0.0608,182,0.0726,430,0.0473,334,0.0536,435,0.0470,748,0.0358,698,0.0371,us,Facebook,Daily Users
2021-08-23,0.4410,,0.6485,,0.4631,,0.4401,,0.3837,,0.6277,0.0692,0.5061,,0.4325,,0.5590,,0.4450,,,291,0.0574,404,0.0488,494,0.0441,302,0.0564,158,0.0780,447,0.0464,362,0.0515,460,0.0457,776,0.0352,715,0.0366,us,Facebook,Daily Users
2021-08-30,0.4053,,0.6208,,0.5235,,0.4782,,0.3128,,0.5879,,0.5675,,0.4959,,0.5625,,0.4727,,,276,0.0590,402,0.0489,505,0.0436,291,0.0574,158,0.0780,432,0.0472,314,0.0553,529,0.0426,760,0.0355,715,0.0366,us,Facebook,Daily Users
2021-09-06,0.4635,,0.5259,-0.0948,0.5656,,0.4715,,0.3619,,0.5234,,0.6014,,0.4990,,0.5704,,0.4492,,,317,0.0550,410,0.0484,510,0.0434,314,0.0553,180,0.0730,461,0.0456,354,0.0521,507,0.0435,844,0.0337,706,0.0369,us,Facebook,Daily Users
2021-09-13,0.4875,,0.5569,,0.5276,,0.4499,,0.4177,,0.5645,,0.5485,,0.4782,,0.5474,,0.4763,,,274,0.0592,392,0.0495,493,0.0441,282,0.0584,163,0.0768,429,0.0473,339,0.0532,453,0.0460,738,0.0361,703,0.0370,us,Facebook,Daily Users
2021-09-20,0.4108,,0.5953,,0.5374,,0.3999,,0.3514,,0.5413,,0.5927,,0.4589,,0.5518,,0.4451,,,269,0.0598,400,0.0490,472,0.0451,305,0.0561,142,0.0822,428,0.0474,347,0.0526,458,0.0458,757,0.0356,690,0.0373,us,Facebook,Daily Users
2021-09-27,0.3635,,0.5489,,0.4942,,0.4126,,0.2350,-0.1164,0.5319,,0.5536,,0.4480,,0.5225,,0.4040,,,255,0.0614,381,0.0502,453,0.0460,280,0.0586,149,0.0803,405,0.0487,309,0.0558,453,0.0460,743,0.0360,626,0.0392,us,Facebook,Daily Users
2021-10-04,0.4951,0.1316,0.5767,,0.4823,,0.4324,,0.4906,0.2555,0.5478,,0.5351,,0.4569,,0.5402,,0.4625,0.0585,,389,0.0497,562,0.0413,669,0.0379,378,0.0504,193,0.0705,664,0.0380,431,0.0472,617,0.0395,1011,0.0308,986,0.0312,us,Facebook,Daily Users
2021-10-11,0.4471,,0.6041,,0.5183,,0.4525,,0.3863,,0.5893,,0.5425,,0.4922,,0.5728,,0.4627,,,210,0.0676,384,0.0500,474,0.0450,259,0.0609,108,0.0943,414,0.0482,316,0.0551,430,0.0473,679,0.0376,647,0.0385,us,Facebook,Daily Users
2021-10-18,0.5301,,0.5920,,0.5028,,0.4247,,0.4136,,0.6000,,0.5830,,0.4466,,0.5635,,0.4747,,,288,0.0577,384,0.0500,491,0.0442,250,0.0620,159,0.0777,440,0.0467,318,0.0550,433,0.0471,701,0.0370,712,0.0367,us,Facebook,Daily Users
2021-10-25,0.5175,,0.5558,,0.5102,,0.4439,,0.4856,,0.5549,,0.5587,,0.4634,,0.5678,,0.4446,,,261,0.0607,380,0.0503,449,0.0462,287,0.0578,152,0.0795,415,0.0481,291,0.0574,467,0.0453,735,0.0361,642,0.0387,us,Facebook,Daily Users
2021-11-01,0.4547,,0.5552,,0.5410,,0.4255,,0.4351,,0.5409,,0.5342,,0.4979,,0.5628,,0.4534,,,271,0.0595,415,0.0481,506,0.0436,286,0.0579,144,0.0817,468,0.0453,315,0.0552,475,0.0450,721,0.0365,756,0.0356,us,Facebook,Daily Users
2021-11-08,0.4550,,0.5561,,0.5064,,0.4317,,0.3355,,0.5631,,0.5260,,0.4693,,0.5447,,0.4460,,,230,0.0646,392,0.0495,482,0.0446,258,0.0610,122,0.0887,405,0.0487,338,0.0533,449,0.0462,716,0.0366,647,0.0385,us,Facebook,Daily Users
2021-11-15,0.4250,,0.5008,,0.5448,,0.4434,,0.3962,,0.4864,-0.0767,0.5718,,0.4723,,0.5455,,0.4377,,,255,0.0614,353,0.0522,450,0.0462,267,0.0600,146,0.0811,385,0.0499,310,0.0557,436,0.0469,638,0.0388,687,0.0374,us,Facebook,Daily Users
2021-11-22,0.4256,,0.5770,0.0762,0.5089,,0.4303,,0.2940,,0.5935,0.1071,0.5505,,0.4578,,0.5510,,0.4367,,,294,0.0572,399,0.0491,486,0.0445,284,0.0582,169,0.0754,445,0.0465,313,0.0554,482,0.0446,753,0.0357,711,0.0368,us,Facebook,Daily Users
2021-11-29,0.4218,,0.5685,,0.5508,,0.4233,,0.3375,,0.5514,,0.5866,,0.4795,,0.5526,,0.4627,,,240,0.0633,371,0.0509,470,0.0452,240,0.0633,124,0.0880,400,0.0490,318,0.0550,428,0.0474,683,0.0375,638,0.0388,us,Facebook,Daily Users
2021-12-06,0.4739,,0.5638,,0.5232,,0.4452,,0.4152,,0.5363,,0.5452,,0.5016,,0.5685,,0.4351,,,238,0.0635,337,0.0534,434,0.0470,242,0.0630,109,0.0939,392,0.0495,313,0.0554,384,0.0500,699,0.0371,552,0.0417,us,Facebook,Daily Users
2021-12-13,0.4355,,0.5889,,0.5177,,0.4642,,0.4111,,0.5767,,0.5294,,0.4802,,0.5439,,0.4707,,,202,0.0690,287,0.0578,402,0.0489,238,0.0635,114,0.0918,309,0.0558,298,0.0568,360,0.0517,604,0.0399,527,0.0427,us,Facebook,Daily Users
2021-12-20,0.4784,,0.5887,,0.5285,,0.4222,,0.4361,,0.5896,,0.5794,,0.4389,,0.5682,,0.4567,,,257,0.0611,358,0.0518,470,0.0452,260,0.0608,159,0.0777,371,0.0509,342,0.0530,422,0.0477,696,0.0371,649,0.0385,us,Facebook,Daily Users
2021-12-27,0.4294,,0.5900,,0.4954,,0.4007,,0.3827,,0.5449,,0.5448,,0.4460,,0.5483,,0.4246,,,309,0.0558,422,0.0477,541,0.0421,314,0.0553,175,0.0741,460,0.0457,389,0.0497,507,0.0435,825,0.0341,761,0.0355,us,Facebook,Daily Users
2022-01-03,0.4233,,0.5787,,0.5051,,0.4499,,0.3936,,0.5522,,0.5119,,0.4997,,0.5713,,0.4335,,,254,0.0615,464,0.0455,556,0.0416,267,0.0600,147,0.0808,505,0.0436,381,0.0502,463,0.0455,791,0.0348,751,0.0358,us,Facebook,Daily Users
2022-01-10,0.4457,,0.5846,,0.5235,,0.4919,,0.3427,,0.5929,,0.5415,,0.5041,,0.5363,,0.5006,0.0672,,232,0.0643,350,0.0524,451,0.0461,300,0.0566,146,0.0811,393,0.0494,324,0.0544,424,0.0476,683,0.0375,651,0.0384,us,Facebook,Daily Users
2022-01-17,0.4773,,0.5772,,0.4875,,0.4187,,0.4209,,0.5862,,0.4747,,0.4734,,0.5590,,0.4240,-0.0767,,231,0.0645,374,0.0507,529,0.0426,289,0.0576,148,0.0806,399,0.0491,387,0.0498,454,0.0460,753,0.0357,670,0.0379,us,Facebook,Daily Users
2022-01-24,0.4462,,0.5311,,0.5215,,0.4528,,0.4212,,0.5308,,0.5092,,0.4873,,0.5482,,0.4474,,,228,0.0649,426,0.0475,486,0.0445,286,0.0579,148,0.0806,459,0.0457,344,0.0528,431,0.0472,724,0.0364,702,0.0370,us,Facebook,Daily Users
2022-01-31,0.4388,,0.5689,,0.5082,,0.4939,,0.4195,,0.5647,,0.5462,,0.4759,,0.5446,,0.4730,,,243,0.0629,397,0.0492,512,0.0433,296,0.0570,182,0.0726,383,0.0501,389,0.0497,449,0.0462,754,0.0357,695,0.0372,us,Facebook,Daily Users
2022-02-07,0.4473,,0.5593,,0.4516,,0.4420,,0.3736,,0.5639,,0.4360,-0.1102,0.4586,,0.5292,,0.4195,,,248,0.0622,336,0.0535,526,0.0427,304,0.0562,149,0.0803,397,0.0492,349,0.0525,471,0.0452,708,0.0368,706,0.0369,us,Facebook,Daily Users
2022-02-14,0.4293,,0.6307,,0.4820,,0.4191,,0.4005,,0.5948,,0.4980,,0.4542,,0.5632,,0.4315,,,251,0.0619,339,0.0532,434,0.0470,234,0.0641,157,0.0782,375,0.0506,313,0.0554,370,0.0509,652,0.0384,606,0.0398,us,Facebook,Daily Users
2022-02-21,0.4733,,0.5893,,0.4185,,0.4321,,0.4404,,0.5784,,0.4417,,0.4338,,0.5237,,0.4268,,,233,0.0642,335,0.0535,429,0.0473,247,0.0624,153,0.0792,372,0.0508,302,0.0564,382,0.0501,651,0.0384,594,0.0402,us,Facebook,Daily Users
2022-02-28,0.3775,,0.5885,,0.4471,,0.4858,,0.3243,,0.5704,,0.4860,,0.4661,,0.5456,,0.4075,,,203,0.0688,330,0.0539,429,0.0473,237,0.0637,135,0.0843,337,0.0534,329,0.0540,357,0.0519,645,0.0386,554,0.0416,us,Facebook,Daily Users
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright © 2022 Morning Consult. All Rights Reserved.
