Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2020-11-09,0.4524,,0.2202,,0.0334,,0.0000,,0.4759,,0.3021,,0.0954,,0.0141,,0.1388,,0.1938,,,279,0.0587,328,0.0541,461,0.0456,239,0.0634,149,0.0803,355,0.0520,306,0.0560,447,0.0464,717,0.0366,588,0.0404,us,Snapchat,Daily Users
2020-11-16,0.4341,,0.1371,-0.0831,0.0632,,0.0020,,0.5304,,0.2133,-0.0888,0.0867,,0.0220,,0.1663,,0.1206,-0.0732,,253,0.0616,323,0.0545,400,0.0490,273,0.0593,138,0.0834,337,0.0534,289,0.0576,432,0.0472,641,0.0387,609,0.0397,us,Snapchat,Daily Users
2020-11-23,0.3743,,0.2154,0.0783,0.0585,,0.0106,,0.3811,-0.1493,0.2919,0.0786,0.0902,,0.0268,,0.1598,,0.1390,,,250,0.0620,342,0.0530,489,0.0443,248,0.0622,133,0.0850,349,0.0525,377,0.0505,417,0.0480,657,0.0382,673,0.0378,us,Snapchat,Daily Users
2020-11-30,0.4401,,0.1789,,0.0807,,0.0061,,0.5898,0.2087,0.2416,,0.1027,,0.0291,,0.1641,,0.1526,,,227,0.0650,346,0.0527,421,0.0478,254,0.0615,113,0.0922,358,0.0518,318,0.0550,406,0.0486,607,0.0398,641,0.0387,us,Snapchat,Daily Users
2020-12-07,0.4316,,0.2384,,0.0927,,0.0065,,0.5472,,0.2608,,0.1452,,0.0359,,0.1766,,0.1897,,,219,0.0662,301,0.0565,403,0.0488,196,0.0700,126,0.0873,307,0.0559,302,0.0564,338,0.0533,550,0.0418,569,0.0411,us,Snapchat,Daily Users
2020-12-14,0.4281,,0.2397,,0.0361,-0.0566,0.0030,,0.4761,,0.3018,,0.1045,,0.0140,,0.1601,,0.1556,,,237,0.0637,292,0.0574,422,0.0477,236,0.0638,117,0.0906,306,0.0560,325,0.0544,383,0.0501,618,0.0394,569,0.0411,us,Snapchat,Daily Users
2020-12-21,0.4515,,0.2220,,0.0615,,0.0029,,0.5786,,0.2564,,0.1020,,0.0220,,0.1834,,0.1455,,,283,0.0583,323,0.0545,511,0.0434,285,0.0581,157,0.0782,376,0.0505,331,0.0539,480,0.0447,726,0.0364,676,0.0377,us,Snapchat,Daily Users
2020-12-28,0.4085,,0.2368,,0.0580,,0.0112,,0.3993,-0.1793,0.3186,,0.0937,,0.0296,,0.1803,,0.1420,,,228,0.0649,390,0.0496,461,0.0456,249,0.0621,124,0.0880,381,0.0502,334,0.0536,438,0.0468,691,0.0373,637,0.0388,us,Snapchat,Daily Users
2021-01-04,0.3876,,0.2106,,0.0559,,0.0168,,0.4395,,0.2339,-0.0847,0.1072,,0.0172,,0.1722,,0.1481,,,315,0.0552,337,0.0534,445,0.0465,293,0.0573,222,0.0658,366,0.0512,299,0.0567,448,0.0463,702,0.0370,688,0.0374,us,Snapchat,Daily Users
2021-01-11,0.4491,,0.2353,,0.0468,,0.0048,,0.4941,,0.2884,,0.0878,,0.0156,,0.1752,,0.1706,,,318,0.0550,330,0.0539,495,0.0440,275,0.0591,209,0.0678,362,0.0515,338,0.0533,452,0.0461,688,0.0374,729,0.0363,us,Snapchat,Daily Users
2021-01-18,0.5165,,0.2124,,0.0740,,0.0061,,0.5419,,0.3081,,0.0949,,0.0339,,0.1652,,0.1995,,,238,0.0635,298,0.0568,421,0.0478,249,0.0621,145,0.0814,320,0.0548,292,0.0574,404,0.0488,630,0.0390,575,0.0409,us,Snapchat,Daily Users
2021-01-25,0.4336,,0.1967,,0.0452,,0.0047,,0.4527,,0.2802,,0.0663,,0.0148,,0.1612,,0.1639,,,315,0.0552,310,0.0557,479,0.0448,252,0.0617,197,0.0698,374,0.0507,292,0.0574,442,0.0466,675,0.0377,680,0.0376,us,Snapchat,Daily Users
2021-02-01,0.4487,,0.1875,,0.0768,,0.0191,,0.4978,,0.2670,,0.0962,,0.0343,,0.1811,,0.1586,,,259,0.0609,301,0.0565,450,0.0462,236,0.0638,155,0.0787,331,0.0539,352,0.0522,366,0.0512,627,0.0391,618,0.0394,us,Snapchat,Daily Users
2021-02-08,0.3858,,0.2436,,0.0686,,0.0065,,0.4442,,0.2786,,0.0954,,0.0254,,0.1594,,0.1859,,,303,0.0563,319,0.0549,417,0.0480,262,0.0605,196,0.0700,350,0.0524,318,0.0550,390,0.0496,640,0.0387,661,0.0381,us,Snapchat,Daily Users
2021-02-15,0.4342,,0.2155,,0.0656,,0.0068,,0.4707,,0.2966,,0.0770,,0.0290,,0.1764,,0.1711,,,274,0.0592,347,0.0526,424,0.0476,238,0.0635,152,0.0795,390,0.0496,313,0.0554,400,0.0490,654,0.0383,629,0.0391,us,Snapchat,Daily Users
2021-02-22,0.3675,,0.2272,,0.0315,-0.0341,0.0186,,0.3848,,0.2666,,0.0677,,0.0196,,0.1504,,0.1637,,,287,0.0578,300,0.0566,391,0.0496,236,0.0638,201,0.0691,326,0.0543,272,0.0594,374,0.0507,627,0.0391,588,0.0404,us,Snapchat,Daily Users
2021-03-01,0.4741,0.1066,0.2175,,0.0538,,0.0060,,0.5930,0.2082,0.2489,,0.0885,,0.0215,,0.1657,,0.1713,,,224,0.0655,307,0.0559,389,0.0497,239,0.0634,138,0.0834,325,0.0544,272,0.0594,374,0.0507,592,0.0403,566,0.0412,us,Snapchat,Daily Users
2021-03-08,0.3226,-0.1516,0.2375,,0.0529,,0.0029,,0.3842,-0.2087,0.2330,,0.0924,,0.0290,,0.1610,,0.1239,-0.0474,,244,0.0627,275,0.0591,386,0.0499,242,0.0630,154,0.0790,313,0.0554,233,0.0642,395,0.0493,621,0.0393,526,0.0427,us,Snapchat,Daily Users
2021-03-15,0.3768,,0.2644,,0.0617,,0.0046,,0.4006,,0.3087,0.0757,0.0915,,0.0158,,0.1986,,0.1443,,,222,0.0658,302,0.0564,370,0.0509,195,0.0702,142,0.0822,331,0.0539,254,0.0615,329,0.0540,555,0.0416,534,0.0424,us,Snapchat,Daily Users
2021-03-22,0.5004,0.1236,0.2231,,0.0440,,0.0106,,0.5214,,0.2781,,0.1110,,0.0177,,0.2046,,0.1610,,,196,0.0700,262,0.0605,304,0.0562,174,0.0743,127,0.0870,287,0.0578,182,0.0726,314,0.0553,484,0.0445,451,0.0461,us,Snapchat,Daily Users
2021-03-29,0.3604,-0.1400,0.2455,,0.0408,,0.0127,,0.3868,-0.1347,0.2748,,0.0700,,0.0240,,0.1348,-0.0698,0.1712,,,266,0.0601,228,0.0649,389,0.0497,245,0.0626,202,0.0690,243,0.0629,241,0.0631,375,0.0506,613,0.0396,515,0.0432,us,Snapchat,Daily Users
2021-04-05,0.4273,,0.2578,,0.0431,,0.0000,,0.4530,,0.2983,,0.0950,,0.0136,,0.1883,0.0536,0.1314,,,187,0.0717,301,0.0565,368,0.0511,210,0.0676,123,0.0884,302,0.0564,242,0.0630,354,0.0521,585,0.0405,482,0.0446,us,Snapchat,Daily Users
2021-04-12,0.4497,,0.2561,,0.0816,,0.0048,,0.5479,,0.2627,,0.1322,,0.0236,,0.1700,,0.2150,0.0837,,201,0.0691,233,0.0642,303,0.0563,175,0.0741,143,0.0820,250,0.0620,181,0.0728,297,0.0569,458,0.0458,454,0.0460,us,Snapchat,Daily Users
2021-04-19,0.4399,,0.2440,,0.0612,,0.0046,,0.4951,,0.2744,,0.1281,,0.0117,,0.2310,0.0610,0.1399,-0.0751,,273,0.0593,292,0.0574,360,0.0517,212,0.0673,198,0.0696,299,0.0567,237,0.0637,352,0.0522,607,0.0398,531,0.0425,us,Snapchat,Daily Users
2021-04-26,0.4205,,0.2429,,0.0512,,0.0053,,0.4941,,0.2650,,0.1063,,0.0225,,0.1805,-0.0505,0.1514,,,249,0.0621,329,0.0540,410,0.0484,256,0.0612,152,0.0795,355,0.0520,262,0.0605,430,0.0473,638,0.0388,605,0.0398,us,Snapchat,Daily Users
2021-05-03,0.4693,,0.2234,,0.0443,,0.0137,,0.4584,,0.2817,,0.1121,,0.0232,,0.1693,,0.1796,,,236,0.0638,341,0.0531,401,0.0489,215,0.0668,159,0.0777,341,0.0531,267,0.0600,379,0.0503,629,0.0391,565,0.0412,us,Snapchat,Daily Users
2021-05-10,0.4091,,0.2010,,0.0618,,0.0156,,0.4598,,0.2264,,0.1254,,0.0180,,0.1560,,0.1492,,,250,0.0620,345,0.0528,487,0.0444,264,0.0603,176,0.0739,338,0.0533,301,0.0565,488,0.0444,725,0.0364,622,0.0393,us,Snapchat,Daily Users
2021-05-17,0.4644,,0.2074,,0.0396,,0.0115,,0.5582,,0.2448,,0.0770,,0.0119,,0.1463,,0.1791,,,259,0.0609,335,0.0535,442,0.0466,265,0.0602,166,0.0761,372,0.0508,256,0.0612,460,0.0457,689,0.0373,612,0.0396,us,Snapchat,Daily Users
2021-05-24,0.3910,,0.2327,,0.0515,,0.0193,,0.4575,,0.2594,,0.1026,,0.0210,,0.1765,,0.1376,,,253,0.0616,336,0.0535,417,0.0480,284,0.0582,173,0.0745,337,0.0534,261,0.0607,470,0.0452,681,0.0376,609,0.0397,us,Snapchat,Daily Users
2021-05-31,0.4694,,0.2256,,0.0782,,0.0114,,0.4969,,0.3019,,0.0952,,0.0411,,0.1931,,0.1907,0.0531,,316,0.0551,333,0.0537,462,0.0456,256,0.0612,212,0.0673,372,0.0508,268,0.0599,467,0.0453,710,0.0368,657,0.0382,us,Snapchat,Daily Users
2021-06-07,0.4283,,0.1950,,0.0308,-0.0474,0.0074,,0.5084,,0.2492,,0.0486,,0.0126,-0.0285,0.1353,-0.0578,0.1561,,,239,0.0634,280,0.0586,415,0.0481,245,0.0626,151,0.0798,309,0.0558,269,0.0598,385,0.0499,598,0.0401,581,0.0407,us,Snapchat,Daily Users
2021-06-14,0.4114,,0.2235,,0.0378,,0.0076,,0.3832,-0.1252,0.2932,,0.1044,0.0558,0.0048,,0.1434,,0.1594,,,198,0.0696,279,0.0587,356,0.0519,216,0.0667,127,0.0870,278,0.0588,260,0.0608,341,0.0531,519,0.0430,531,0.0425,us,Snapchat,Daily Users
2021-06-21,0.4043,,0.2257,,0.0291,,0.0094,,0.4769,,0.2542,,0.0623,,0.0193,,0.1613,,0.1342,,,225,0.0653,311,0.0556,394,0.0494,244,0.0627,137,0.0837,342,0.0530,222,0.0658,430,0.0473,636,0.0389,538,0.0423,us,Snapchat,Daily Users
2021-06-28,0.4611,,0.2186,,0.0622,0.0331,0.0155,,0.5369,,0.2624,,0.0858,,0.0311,,0.1690,,0.1693,,,247,0.0624,351,0.0523,471,0.0452,253,0.0616,160,0.0775,359,0.0517,336,0.0535,420,0.0478,700,0.0370,622,0.0393,us,Snapchat,Daily Users
2021-07-05,0.4705,,0.2118,,0.0588,,0.0106,,0.5566,,0.2638,,0.1176,,0.0179,,0.1820,,0.1667,,,276,0.0590,334,0.0536,437,0.0469,266,0.0601,162,0.0770,357,0.0519,308,0.0558,430,0.0473,663,0.0381,650,0.0384,us,Snapchat,Daily Users
2021-07-12,0.4601,,0.2343,,0.0508,,0.0021,,0.5756,,0.2695,,0.1052,,0.0115,,0.1794,,0.1708,,,279,0.0587,346,0.0527,455,0.0459,251,0.0619,169,0.0754,368,0.0511,301,0.0565,445,0.0465,650,0.0384,681,0.0376,us,Snapchat,Daily Users
2021-07-19,0.4219,,0.2286,,0.0536,,0.0170,,0.3912,-0.1844,0.2987,,0.1058,,0.0268,,0.1519,,0.1695,,,221,0.0659,294,0.0572,393,0.0494,248,0.0622,128,0.0866,332,0.0538,247,0.0624,389,0.0497,579,0.0407,577,0.0408,us,Snapchat,Daily Users
2021-07-26,0.3554,,0.2149,,0.0608,,0.0162,,0.4131,,0.2442,,0.1098,,0.0207,,0.1577,,0.1463,,,266,0.0601,347,0.0526,435,0.0470,264,0.0603,174,0.0743,348,0.0525,310,0.0557,428,0.0474,681,0.0376,631,0.0390,us,Snapchat,Daily Users
2021-08-02,0.4636,0.1081,0.1864,,0.0624,,0.0128,,0.5496,0.1365,0.2254,,0.1009,,0.0275,,0.1943,,0.1584,,,291,0.0574,361,0.0516,434,0.0470,228,0.0649,183,0.0724,398,0.0491,313,0.0554,380,0.0503,672,0.0378,642,0.0387,us,Snapchat,Daily Users
2021-08-09,0.4094,,0.2126,,0.0603,,0.0048,,0.4403,,0.2672,,0.0942,,0.0229,,0.1787,,0.1347,,,269,0.0598,349,0.0525,427,0.0474,290,0.0575,171,0.0749,374,0.0507,268,0.0599,463,0.0455,716,0.0366,619,0.0394,us,Snapchat,Daily Users
2021-08-16,0.3416,,0.1819,,0.0723,,0.0125,,0.3988,,0.2150,,0.0978,,0.0319,,0.1367,-0.0420,0.1352,,,256,0.0612,350,0.0524,482,0.0446,308,0.0558,166,0.0761,353,0.0522,333,0.0537,485,0.0445,732,0.0362,664,0.0380,us,Snapchat,Daily Users
2021-08-23,0.3928,,0.2239,,0.0830,,0.0156,,0.3962,,0.2778,,0.1499,,0.0255,,0.1795,0.0428,0.1567,,,271,0.0595,393,0.0494,437,0.0469,297,0.0569,158,0.0780,415,0.0481,305,0.0561,460,0.0457,715,0.0366,683,0.0375,us,Snapchat,Daily Users
2021-08-30,0.3652,,0.1793,,0.0617,,0.0151,,0.3846,,0.2464,,0.0938,-0.0561,0.0301,,0.1503,,0.1255,,,284,0.0582,352,0.0522,509,0.0434,312,0.0555,148,0.0806,401,0.0489,326,0.0543,515,0.0432,806,0.0345,651,0.0384,us,Snapchat,Daily Users
2021-09-06,0.4384,,0.2324,,0.0721,,0.0045,,0.5406,0.1560,0.2745,,0.1183,,0.0251,,0.1846,,0.1446,,,271,0.0595,368,0.0511,525,0.0428,312,0.0555,138,0.0834,415,0.0481,358,0.0518,508,0.0435,757,0.0356,720,0.0365,us,Snapchat,Daily Users
2021-09-13,0.4671,,0.1879,,0.0425,,0.0191,,0.4991,,0.2825,,0.0719,,0.0246,,0.1745,,0.1468,,,304,0.0562,355,0.0520,533,0.0424,276,0.0590,158,0.0780,426,0.0475,331,0.0539,509,0.0434,762,0.0355,705,0.0369,us,Snapchat,Daily Users
2021-09-20,0.3670,-0.1001,0.2035,,0.0461,,0.0000,,0.4426,,0.2205,-0.0620,0.1024,,0.0162,,0.1548,,0.1318,,,273,0.0593,396,0.0492,457,0.0458,285,0.0581,156,0.0785,417,0.0480,328,0.0541,434,0.0470,690,0.0373,721,0.0365,us,Snapchat,Daily Users
2021-09-27,0.4508,,0.2123,,0.0497,,0.0100,,0.5432,,0.2563,,0.0929,,0.0190,,0.1688,,0.1626,,,267,0.0600,415,0.0481,427,0.0474,293,0.0573,148,0.0806,449,0.0462,305,0.0561,439,0.0468,711,0.0368,691,0.0373,us,Snapchat,Daily Users
2021-10-04,0.3664,,0.1872,,0.0479,,0.0159,,0.4610,,0.2289,,0.0644,,0.0332,,0.1679,,0.1134,-0.0493,,278,0.0588,357,0.0519,492,0.0442,267,0.0600,134,0.0847,431,0.0472,320,0.0548,447,0.0464,704,0.0369,691,0.0373,us,Snapchat,Daily Users
2021-10-11,0.3917,,0.2614,0.0742,0.0609,,0.0117,,0.3893,,0.3155,0.0866,0.1242,0.0598,0.0218,,0.1865,,0.1635,0.0502,,301,0.0565,353,0.0522,420,0.0478,288,0.0577,154,0.0790,419,0.0479,294,0.0572,430,0.0473,715,0.0366,647,0.0385,us,Snapchat,Daily Users
2021-10-18,0.4096,,0.2052,,0.0443,,0.0018,,0.4692,,0.2558,,0.0803,,0.0213,,0.1709,,0.1121,-0.0514,,222,0.0658,363,0.0514,458,0.0458,259,0.0609,103,0.0966,408,0.0485,301,0.0565,429,0.0473,684,0.0375,618,0.0394,us,Snapchat,Daily Users
2021-10-25,0.4578,,0.2231,,0.0500,,0.0114,,0.4879,,0.2792,,0.0934,,0.0238,,0.1873,,0.1248,,,226,0.0652,397,0.0492,495,0.0440,281,0.0585,130,0.0860,416,0.0480,310,0.0557,491,0.0442,726,0.0364,672,0.0378,us,Snapchat,Daily Users
2021-11-01,0.3671,-0.0907,0.2347,,0.0481,,0.0055,,0.4238,,0.2578,,0.0943,,0.0249,,0.1710,,0.1242,,,283,0.0583,389,0.0497,527,0.0427,292,0.0574,138,0.0834,463,0.0455,340,0.0531,490,0.0443,789,0.0349,702,0.0370,us,Snapchat,Daily Users
2021-11-08,0.4226,,0.2424,,0.0669,,0.0052,,0.4660,,0.2905,,0.1212,,0.0130,,0.1836,,0.1774,0.0532,,329,0.0540,378,0.0504,486,0.0445,272,0.0594,186,0.0719,450,0.0462,333,0.0537,442,0.0466,746,0.0359,718,0.0366,us,Snapchat,Daily Users
2021-11-15,0.4358,,0.2424,,0.0513,,0.0164,,0.4524,,0.3243,,0.0744,,0.0281,,0.1614,,0.1590,,,193,0.0705,346,0.0527,424,0.0476,245,0.0626,92,0.1022,367,0.0512,293,0.0573,416,0.0480,670,0.0379,539,0.0422,us,Snapchat,Daily Users
2021-11-22,0.4028,,0.2950,,0.0811,,0.0103,,0.4836,,0.3205,,0.1167,,0.0366,,0.1932,,0.1666,,,297,0.0569,296,0.0570,491,0.0442,302,0.0564,164,0.0765,361,0.0516,309,0.0558,492,0.0442,714,0.0367,671,0.0378,us,Snapchat,Daily Users
2021-11-29,0.4795,,0.2877,,0.0584,,0.0000,,0.5793,,0.3139,,0.1163,,0.0164,,0.2034,,0.1639,,,251,0.0619,379,0.0503,507,0.0435,267,0.0600,142,0.0822,412,0.0483,348,0.0525,439,0.0468,734,0.0362,670,0.0379,us,Snapchat,Daily Users
2021-12-06,0.4262,,0.2356,,0.0521,,0.0154,,0.4885,,0.2834,,0.0989,,0.0227,,0.1602,-0.0432,0.1708,,,235,0.0639,354,0.0521,436,0.0469,246,0.0625,116,0.0910,407,0.0486,288,0.0577,411,0.0483,646,0.0386,625,0.0392,us,Snapchat,Daily Users
2021-12-13,0.4778,,0.2080,,0.0728,,0.0210,,0.5764,,0.2747,,0.1025,,0.0377,,0.1769,,0.1652,,,201,0.0691,328,0.0541,417,0.0480,218,0.0664,95,0.1005,367,0.0512,300,0.0566,354,0.0521,603,0.0399,562,0.0413,us,Snapchat,Daily Users
2021-12-20,0.3933,,0.2256,,0.0870,,0.0163,,0.4307,-0.1458,0.2874,,0.1305,,0.0307,,0.1809,,0.1633,,,261,0.0607,363,0.0514,460,0.0457,240,0.0633,137,0.0837,402,0.0489,309,0.0558,419,0.0479,701,0.0370,624,0.0392,us,Snapchat,Daily Users
2021-12-27,0.4215,,0.1987,,0.0841,,0.0048,,0.4115,,0.2701,,0.1179,,0.0296,,0.1729,,0.1474,,,281,0.0585,446,0.0464,541,0.0421,321,0.0547,150,0.0800,499,0.0439,359,0.0517,519,0.0430,784,0.0350,805,0.0345,us,Snapchat,Daily Users
2022-01-03,0.3581,,0.2652,0.0664,0.0664,,0.0141,,0.3709,,0.2999,,0.1007,,0.0160,,0.1852,,0.1565,,,298,0.0568,453,0.0460,504,0.0437,281,0.0585,204,0.0686,472,0.0451,387,0.0498,424,0.0476,832,0.0340,704,0.0369,us,Snapchat,Daily Users
2022-01-10,0.3709,,0.2157,,0.0680,,0.0057,,0.4147,,0.2449,,0.1020,,0.0152,,0.1772,,0.1211,,,272,0.0594,357,0.0519,453,0.0460,317,0.0550,175,0.0741,401,0.0489,315,0.0552,458,0.0458,732,0.0362,666,0.0380,us,Snapchat,Daily Users
2022-01-17,0.4462,,0.2209,,0.0663,,0.0156,,0.4732,,0.2828,,0.0822,,0.0232,,0.1886,,0.1511,,,285,0.0581,406,0.0486,509,0.0434,292,0.0574,183,0.0724,447,0.0464,381,0.0502,441,0.0467,792,0.0348,700,0.0370,us,Snapchat,Daily Users
2022-01-24,0.3737,,0.2469,,0.0552,,0.0108,,0.3948,,0.2755,,0.0930,,0.0212,,0.1701,,0.1582,,,300,0.0566,432,0.0472,515,0.0432,276,0.0590,191,0.0709,476,0.0449,368,0.0511,448,0.0463,785,0.0350,738,0.0361,us,Snapchat,Daily Users
2022-01-31,0.4457,,0.2382,,0.0798,,0.0114,,0.4952,,0.2961,,0.1098,,0.0158,,0.1926,,0.1646,,,278,0.0588,353,0.0522,466,0.0454,284,0.0582,169,0.0754,398,0.0491,354,0.0521,429,0.0473,749,0.0358,633,0.0390,us,Snapchat,Daily Users
2022-02-07,0.3988,,0.2744,,0.0618,,0.0187,,0.4364,,0.3066,,0.1034,,0.0164,,0.1811,,0.1551,,,245,0.0626,362,0.0515,458,0.0458,300,0.0566,162,0.0770,384,0.0500,348,0.0525,422,0.0477,742,0.0360,624,0.0392,us,Snapchat,Daily Users
2022-02-14,0.3909,,0.2373,,0.0512,,0.0120,,0.3926,,0.2937,,0.0664,,0.0274,,0.1736,,0.1307,,,220,0.0661,319,0.0549,416,0.0480,259,0.0609,135,0.0843,350,0.0524,304,0.0562,380,0.0503,642,0.0387,573,0.0409,us,Snapchat,Daily Users
2022-02-21,0.4361,,0.2103,,0.0488,,0.0109,,0.4524,,0.2854,,0.0543,,0.0344,,0.1691,,0.1357,,,240,0.0633,341,0.0531,484,0.0445,260,0.0608,141,0.0825,370,0.0509,334,0.0536,442,0.0466,688,0.0374,637,0.0388,us,Snapchat,Daily Users
2022-02-28,0.4351,,0.1719,,0.0646,,0.0079,,0.4981,,0.2266,,0.0723,,0.0251,,0.1680,,0.1401,,,229,0.0648,276,0.0590,405,0.0487,228,0.0649,149,0.0803,314,0.0553,291,0.0574,357,0.0519,564,0.0413,574,0.0409,us,Snapchat,Daily Users
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright © 2022 Morning Consult. All Rights Reserved.
