,image_id,Image_label,Image_path,Duplicate_image,Duplicate_path,Similarity_score
145,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,0.8812078833580017
146,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.6971757411956787
147,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,0.7530435919761658
148,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.7472518086433411
149,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.6908518075942993
150,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.715870201587677
151,38,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (17).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7864552736282349
152,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,0.895508885383606
153,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,0.6547464728355408
154,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,0.6798847913742065
155,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.7063344717025757
156,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,0.7651665210723877
157,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.8038157820701599
158,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.7735350131988525
159,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7564448118209839
160,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7340357303619385
161,39,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (18).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.6597810387611389
162,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,0.6854356527328491
163,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,0.682487428188324
164,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,0.6640331745147705
165,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.6865234375
166,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,0.7081654667854309
167,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.813410758972168
168,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.7762343287467957
169,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7354975938796997
170,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7216678857803345
171,40,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (19).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.6633709669113159
172,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,0.7832402586936951
173,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.7175626754760742
174,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.7808273434638977
175,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.6623801589012146
176,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7044183015823364
177,41,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (2).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7692089080810547
178,42,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.658537745475769
179,42,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.7702982425689697
180,42,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.7953606843948364
181,42,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (20).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.7320191860198975
182,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,0.7971699237823486
183,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,0.7622652053833008
184,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.768049955368042
185,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.6870524883270264
186,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7888427972793579
187,43,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (21).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7917419075965881
188,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,0.7487298250198364
189,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.7890967130661011
190,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.8459665775299072
191,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.8307886123657227
192,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7516381740570068
193,44,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (3).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.8021461963653564
194,45,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,0.7137542963027954
195,45,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.7584264874458313
196,45,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7954108715057373
197,45,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7516674995422363
198,45,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (4).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.7266454696655273
199,46,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,0.8212145566940308
200,46,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7988616824150085
201,46,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.792807400226593
202,46,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (5).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.7134671211242676
203,47,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,0.7627863883972168
204,47,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7744535207748413
205,47,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (6).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.868549108505249
206,48,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,0.7609409093856812
207,48,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (7).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.7528921365737915
208,49,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (8).jpg,jerry_seinfeld,./dataset/train/jerry_seinfeld/train_jerry_seinfeld (9).jpg,0.7119578719139099
209,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (12).jpg,0.6593769788742065
210,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (15).jpg,0.7403321266174316
211,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (17).jpg,0.6560986638069153
212,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (2).jpg,0.7025060653686523
213,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (3).jpg,0.7007208466529846
214,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (4).jpg,0.7209783792495728
215,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (5).jpg,0.833686351776123
216,51,madonna,./dataset/train/madonna/train_madonna (1).jpg,madonna,./dataset/train/madonna/train_madonna (6).jpg,0.7129611968994141
217,53,madonna,./dataset/train/madonna/train_madonna (11).jpg,madonna,./dataset/train/madonna/train_madonna (7).jpg,0.6513347029685974
218,54,madonna,./dataset/train/madonna/train_madonna (12).jpg,madonna,./dataset/train/madonna/train_madonna (17).jpg,0.7045661211013794
219,57,madonna,./dataset/train/madonna/train_madonna (15).jpg,madonna,./dataset/train/madonna/train_madonna (3).jpg,0.7384831309318542
220,57,madonna,./dataset/train/madonna/train_madonna (15).jpg,madonna,./dataset/train/madonna/train_madonna (5).jpg,0.6659817695617676
221,57,madonna,./dataset/train/madonna/train_madonna (15).jpg,madonna,./dataset/train/madonna/train_madonna (6).jpg,0.6699531078338623
222,62,madonna,./dataset/train/madonna/train_madonna (2).jpg,madonna,./dataset/train/madonna/train_madonna (5).jpg,0.7442472577095032
223,62,madonna,./dataset/train/madonna/train_madonna (2).jpg,madonna,./dataset/train/madonna/train_madonna (6).jpg,0.6788365244865417
224,64,madonna,./dataset/train/madonna/train_madonna (4).jpg,madonna,./dataset/train/madonna/train_madonna (5).jpg,0.6668621301651001
225,64,madonna,./dataset/train/madonna/train_madonna (4).jpg,madonna,./dataset/train/madonna/train_madonna (6).jpg,0.7076389789581299
226,65,madonna,./dataset/train/madonna/train_madonna (5).jpg,madonna,./dataset/train/madonna/train_madonna (6).jpg,0.7683076858520508
227,66,madonna,./dataset/train/madonna/train_madonna (6).jpg,madonna,./dataset/train/madonna/train_madonna (8).jpg,0.6541354656219482
228,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,0.848986804485321
229,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (13).jpg,0.6501957178115845
230,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,0.7673907279968262
231,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,0.7209572792053223
232,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,0.8005260229110718
233,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,0.7797666788101196
234,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.8059078454971313
235,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.8300564289093018
236,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.6634480357170105
237,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.8099275827407837
238,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.7877824306488037
239,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.9025195837020874
240,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.8111321330070496
241,70,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (1).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.6721404194831848
242,71,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (10).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.6754837036132812
243,71,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (10).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.6913886070251465
244,72,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (11).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,0.6918492317199707
245,72,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (11).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,0.6500173807144165
246,72,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (11).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.6547123789787292
247,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,0.6563165783882141
248,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,0.7163674831390381
249,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,0.758726954460144
250,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,0.7425040006637573
251,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.7390753030776978
252,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.8132544159889221
253,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.650160551071167
254,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.715117335319519
255,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.7455517053604126
256,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.808756411075592
257,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.8284134268760681
258,73,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (12).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (9).jpg,0.7581923007965088
259,74,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (13).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,0.6802469491958618
260,74,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (13).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.6752351522445679
261,74,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (13).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.6732177734375
262,75,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (14).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,0.6569256782531738
263,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,0.8863589763641357
264,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,0.8018598556518555
265,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.7947970628738403
266,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.783441960811615
267,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.8517359495162964
268,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.7797301411628723
269,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.8687042593955994
270,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.8173326253890991
271,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7453128695487976
272,77,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (16).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.7653759717941284
273,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,0.7759848833084106
274,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.7276564240455627
275,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.7188084721565247
276,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.717951238155365
277,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.7280949354171753
278,78,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (17).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7214376926422119
279,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,0.8275607228279114
280,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.8311480283737183
281,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.8220356106758118
282,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.8076633810997009
283,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.8259490728378296
284,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.9013874530792236
285,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.8194842338562012
286,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7941794395446777
287,79,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (18).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (8).jpg,0.678622841835022
288,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (2).jpg,0.7793515920639038
289,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (20).jpg,0.7941368818283081
290,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (21).jpg,0.7152605056762695
291,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (4).jpg,0.713428795337677
292,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (5).jpg,0.82835853099823
293,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (6).jpg,0.7464207410812378
294,80,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (19).jpg,mindy_kaling,./dataset/train/mindy_kaling/train_mindy_kaling (7).jpg,0.7909848690032959
