	UID	final_safety_stock
2455	150310170_3DT401_9713694	3698.596584739408
2456	2068474_3DT222_909783	644.0609652467356
2457	2189429_ST70_915598	501.6404904034807
2458	2189429_ST70_915598	501.6404904034807
2459	2189429_H-550_108843	710.5238048815936
2460	2189429_H-550_108843	710.5238048815936
2461	2196191_ST70_911648	12.0
2462	2196191_ST70_911648	12.0
2463	2205183_3DT465_108415	10.5
2464	2205183_ST70_171925	10.0
2465	150310170_ST70_173635	4108.60948950345
2466	150310170_ST70_172266	15.506930029579598
2467	2076022_3DT494_180809	3087.2997169097125
2468	2076022_7330_260389	8122.201361637395
2469	2131207_3DT401_171705	10.0
2470	2131207_3DT401_171705	10.0
2471	2131207_3DT401_171705	10.0
2472	2183022_H-550_392627	3.0
2473	500097525_3DT465_914761	2458.20055512742
2474	500038615_ST70_909449	11.0
2475	150369897_7330_172788	10.0
2476	150359273_3DT260_304540	316.9094584430627
2477	150359273_3DT260_304540	316.9094584430627
2478	150097406_ST70_950417	1296.964035175154
2479	150097406_7330_950418	1231.0131093330542
2480	150097406_3DT401_950424	370.5379027394051
2481	500085970_3DT260_46073	38.5
2482	2051881_3DT179_912557	1511.3130486529735
2483	2051881_3DT179_912557	1511.3130486529735
2484	150391932_ST70_172676	11.0
2485	150380468_ST70_915395	19.437540824136
2486	150380468_7330_915367	10.0
2487	150380468_3DT231_915346	10.0
2488	150383634_ST70_915474	10.0
2489	150383634_7330_915529	18.813470871235765
2490	150391782_3DT222_915525	10.0
2491	150391782_3DT222_915525	10.0
2492	2055150_ST70_300254	1085.400342987409
2493	2055150_ST70_300254	1085.400342987409
2494	2055150_ST70_300254	1085.400342987409
2495	2055150_ST70_300254	1085.400342987409
2496	150391712_ST70_910420	12.0
2497	2147135_8108 PLUS_C34323	531.4015700916746
2498	2190457_3DT465_172815	10.0
2499	150208021_3DT465_103307	7.5
2500	2135347_1338_912542	7732.6067644051145
2501	2135347_1338_909919	12.0
2502	2135347_3DT230_910300	12.0
2503	2135347_3DT230_910300	12.0
2504	150095604_TRAC100_907521	12.0
2505	150390497_ST70_912977	12.0
2506	2228927_3DT222_912381	1623.471697658937
2507	2228927_ST70_911755	4095.8993427618066
2508	500069642_3DT401_161011	345.4005783930879
2509	150340628_3DT231_912717	3755.3167255559947
2510	2092484_3DT199_32152	40.0
2511	2092484_3DT199_32152	40.0
2512	2195023_7330_CT630	10.0
2513	2054747_3DT199_914546	12.0
2514	500078204_TRAC100_103687	7.5
2515	500078204_TRAC100_103687	7.5
2516	150230718_3DT230_912940	12.0
2517	2195023_3DT465_CT620	14.302605922504352
2518	2080087_ST70_172999	11.0
2519	150366504_ST70_180432	360.51570936538917
2520	2068470_ST70_914425	1492.5769986428131
2521	2068470_ST70_914425	1492.5769986428131
2522	2068470_3DT260_C36254	1406.7216454867985
2523	2068470_3DT260_C36254	1406.7216454867985
2524	150391211_3DT260_100413	176.4080445466352
2525	150391211_H-550_301102	2192.7908968595375
2526	2099668_3DT401_172179	10.5
2527	2135347_3DT230_68400	29707.3344325972
2528	2135347_3DT230_68400	29707.3344325972
2529	150320756_H-550_101829	392.67758645010326
2530	150320756_3DT401_107613	1183.3773859723317
2531	150320756_ST70_392755	11.623751074302861
2532	150307537_ST70_913833	12.0
2533	150307537_ST70_913833	12.0
2534	150351322_3DT231_393339	677.2658130206037
2535	2228927_H-550_173784	1462.9330459443227
2536	2228927_H-550_173784	1462.9330459443227
2537	150320756_ST70_110383	2136.1317422127076
2538	150351322_ST70_915706	6939.197615309521
2539	150351322_H-550_911695	1929.7859632294003
2540	150351322_H-550_911695	1929.7859632294003
2541	2106947_7360_181016	21.21008856608738
2542	2106947_7360_181016	21.21008856608738
2543	150397066_7330_915424	10.0
2544	150363622_3DT304_911833	658.5130950607527
2545	2075441_ST70_394334	1034.5466459347117
2546	500094583_ST70_393957	12.0
2547	150217174_ST70_173093	10.0
2548	500058266_2513_909466	12.0
2549	2120027_3DT230_911440	12.0
2550	2120027_ST70_911441	474.82471108845095
2551	500063198_TRAC200_904733	3.0
2552	150402797_3DT401_915096	10.0
2553	2053167_3DT401_171992	10.0
2554	150357891_3DT231_394285	19.55252865271281
2555	150357891_3DT231_394285	19.55252865271281
2556	500087958_ST70_180329	10.0
2557	2220459_3DT230_112435	7.5
2558	150207950_90005_9713506	12.0
2559	2053167_H-550_172963	10.0
2560	2053167_H-550_172963	10.0
2561	150433457_ST70_9713498	11.0
2562	150305879_1318_912803	1515.8475450110382
2563	2146331_3DT487_C44889	17641.348870688456
2564	150120448_ST70_9713614	12.0
2565	150120448_ST70_9713614	12.0
2566	150187431_ST70_913917	4642.088842991982
2567	2179303_3DT465_181161	1210.3384081991014
2568	2179303_1820_105892	1141.9765488567623
2569	2179303_22310_171747	3075.3617609679986
2570	150324391_1338_907549	12.0
2571	150324391_H-550_106244	7.5
2572	150207729_3DT461_912466	512.5015084510138
2573	150322589_3DT199_171612	11.0
2574	2222281_3DT230_C44126	7.5
2575	150323890_3DT230_914115	11.0
2576	150322439_3DT465_914353	49.088774586938314
2577	2048145_3DT184_C33060	72457.41116333185
2578	2048145_3DT184_C33060	72457.41116333185
2579	2048145_3DT184_C33060	72457.41116333185
2580	500058167_ST70_171067	10.0
2581	2004988_3DT230_909638	12.0
2582	150205487_ST70_182387	1330.9197131208753
2583	150205487_ST70_182387	1330.9197131208753
2584	500091734_3DT231_305463	10.0
2585	2098519_3DT392_330118	9839.24454079767
2586	2170049_7360_905152	4.760713042128284
2587	2170049_7360_905152	4.760713042128284
2588	2170049_7360_394278	10.0
2589	2170049_7360_394278	10.0
2590	150187431_3DT465_9713718	6902.183115167432
2591	150187431_ST70_393180	5132.905512960233
2592	150187431_7330_305414	4609.035878637633
2593	500094955_3DT465_911273	5430.950228719692
2594	500087958_ST70_180336	10.0
2595	150285671_ST70_180820	10.0
2596	150386672_ST70_912764	12.0
2597	150186395_3DT231_172135	7401.582353522412
2598	150186395_3DT231_172135	7401.582353522412
2599	150207729_3DT461_173656	1527.1173425830318
2600	150107760_1801_C05176	38.5
2601	150207954_22358_101706	3611.223221265014
2602	150034488_3DT231_151791	7.5
2603	2090395_H-550_108432	7.5
2604	2090395_H-550_108432	7.5
2605	2090395_H-550_108432	7.5
2606	2090395_H-550_108432	7.5
2607	2069526_3DT401_950125	3.0
2608	150123020_ST70_910809	6592.350287104533
2609	150316168_3DT487_96332	40.0
2610	150207043_7330_915652	7.5
2611	150313592_ST70_180345	12.0
2612	150357763_ST70_392852	3.0
2613	150389969_3DT175_12779	32161.635776729938
2614	150389969_3DT175_12779	32161.635776729938
2615	150369718_7341_170842	10.0
2616	2119443_3DT178_107829	342.8388867651116
2617	2229476_ST70_9713621	5592.986005611447
2618	150389969_3DT199_909587	2306.1065756440134
2619	500080458_73801WR_180647	20.418836529286626
2620	150314648_7360_915383	32.50216815941882
2621	150314648_7360_915383	32.50216815941882
2622	150389882_3DT231_170420	11.878371481860043
2623	150389882_H-550_106945	7.5
2624	150449762_3DT231_305551	10.0
2625	2182343_3DT230_461126	3.0
2626	2182343_ST70_461197	11.0
2627	2182343_ST70_461197	11.0
2628	2120901_7308_913779	16.98076595697157
2629	2120901_7308_913779	16.98076595697157
2630	500086655_7341_C43965	66.79017182242912
2631	2213600_ST70_151670	14.79473622503574
2632	2213600_7330_915570	7.5
2633	150207267_73801WR_101085	539.5113958046813
2634	150207267_3DT222_180330	1920.4427384795815
2635	2181761_3DT260_170886	10.0
2636	2181761_3DT260_170886	10.0
2637	150441566_7330_950293	3.0
2638	150441566_7330_950293	3.0
2639	150441566_7330_950393	3.0
2640	150441566_7330_950393	3.0
2641	150439194_ST70_171142	10.0
2642	2051615_ST70_180846	10.0
2643	2051615_ST70_180846	10.0
2644	150217174_7330_9716273	1111.852056938189
2645	150217174_ST70_151237	978.2626340313627
2646	150371182_7330_915650	7.5
2647	150183433_3DT222_172070	3533.0755504799063
2648	500096802_7341_914659	46.887649744396015
2649	150166521_H-550_108386	13.095022910560958
2650	150166521_H-550_108386	13.095022910560958
2651	150166521_H-550_108386	13.095022910560958
2652	150166521_H-550_108386	13.095022910560958
2653	150166521_3DT198_104687	2431.245417625582
2654	150166521_3DT198_104687	2431.245417625582
2655	150238504_H-550_913465	2423.3237181861887
2656	150238504_H-550_913465	2423.3237181861887
2657	150238504_H-550_913465	2423.3237181861887
2658	150183337_ST70_911674	3055.5365363921937
2659	150183337_ST70_911674	3055.5365363921937
2660	150183337_ST70_911674	3055.5365363921937
2661	150183337_ST70_911674	3055.5365363921937
2662	150366287_77352NA_9716285	3243.4299105047503
2663	150405585_8158_C44630	94.99562049439058
2664	150351429_7330_915297	10.0
2665	2169395_3DT185_911571	11.0
2666	2192253_3DT401_950226	18.2
2667	150449763_3DT231_911266	12.0
2668	150448146_3DT231_9716541	10.0
2669	150448146_ST70_9716562	10.0
2670	2214864_3DT401_160555	2491.22420598368
2671	2214864_3DT401_160555	2491.22420598368
2672	150332722_ST70_171935	10.0
2673	150437725_3DT465_9716458	10.0
2674	150443251_H-550_TLM906366	3.0
2675	150207729_TRAC100_9716397	10.0
2676	150207729_TRAC100_9716397	10.0
2677	150207729_TRAC100_9716397	10.0
2678	150305879_7330_56077	8024.463981581426
2679	2050497_3DT401_171706	10.0
2680	2050497_3DT401_171706	10.0
2681	150461050_3DT461_C45527	70.87611664613968
2682	150333676_3DT222_97779	41.0
2683	150333676_3DT222_97779	41.0
2684	150333676_3DT222_97779	41.0
2685	150455301_3DT465_104061	7.5
2686	2120901_3DT404_184327	16.98076595697157
2687	2120901_3DT404_184327	16.98076595697157
2688	2120901_3DT404_184327	16.98076595697157
2689	2120901_3DT404_184327	16.98076595697157
2690	500091489_3DT401_109545	7.5
2691	500091489_ST70_260145	7.5
2692	500091489_ST70_260145	7.5
2693	500091489_7330_260149	7.5
2694	150127467_3DT487_172551	10.5
2695	150127467_ST70_171255	10.5
2696	150127467_73801WR_180653	11.0
2697	2182032_ST70_70701	20.0
2698	2083145_3DT185_C150110	200.0
2699	500090022_3DT260_107016	7.5
2700	500090022_ST70_170489	51.69553272602093
2701	500090022_H-550_105548	7.5
2702	150441566_ST70CAN_913950	12.0
2703	500073965_ST70_912263	12.0
2704	500073965_ST70_912263	12.0
2705	150397066_3DT231_170777	10.0
2706	150397066_3DT231_170777	10.0
2707	2209698_ST70_106047	1325.4805521458848
2708	150383570_3DT231_910476	17.967376465141292
2709	150383570_3DT231_910476	17.967376465141292
2710	150383570_3DT231_910476	17.967376465141292
2711	150383570_3DT231_910476	17.967376465141292
2712	500037779_3DT231_915360	10.0
2713	500078204_TRAC100_109357	7.5
2714	500078204_TRAC100_109357	7.5
2715	500078204_TRAC100_109357	7.5
2716	500078204_TRAC100_109357	7.5
2717	150166521_7468_109365	2590.078214719422
2718	150166521_7468_109365	2590.078214719422
2719	150166521_7468_109365	2590.078214719422
2720	150166521_7468_109365	2590.078214719422
2721	2120901_CB70_913790	12.0
2722	2120901_CB70_913790	12.0
2723	2120901_CB70_913790	12.0
2724	2120901_CB70_913790	12.0
2725	500044717_3DT401_172944	376.1718547472505
2726	500044717_ST70_170672	792.6719620778006
2727	500044717_7330_172146	92.0170737479024
2728	2054418_3DT230_482183	31.55999552319812
2729	2047139_3DT465_172847	11.801088188569015
2730	2002583_3DT465_914593	12.0
2731	2047139_H-550_106160	7.5
2732	150395314_ST70_950284	3.0
2733	150395314_73801WR_974834	10.5
2734	500044717_3DT199_173292	85.08793326689047
2735	150109879_3DT465_912248	12.0
2736	150109879_7330_906591	3.0
2737	150369647_7330_915690	96.09788576102547
2738	150369647_ST70_171428	86.08161853638194
2739	150369647_3DT401_974865	76.47015526323048
2740	500095525_7330_171958	10.0
2741	2002583_7330_392002	3.0
2742	150183337_H-550_100929	3424.741018358155
2743	150183337_H-550_100929	3424.741018358155
2744	150183337_H-550_100929	3424.741018358155
2745	150183337_3DT198_109652	2244.841155934925
2746	150183337_3DT198_109652	2244.841155934925
2747	150366287_TRAC109_9716383	14219.34531146851
2748	150366287_TRAC109_9716383	14219.34531146851
2749	2120901_CB70_913790	49.69554478921454
2750	2120901_CB70_913790	49.69554478921454
2751	2120901_CB70_913790	49.69554478921454
2752	2120901_CB70_913790	49.69554478921454
2753	150193885_TRAC100_912311	12.0
2754	500070587_3DT230_151709	7.5
2755	2112615_ST70_909301	12.0
2756	2112615_ST70_909301	12.0
2757	500091656_3DT149_101177	7.5
2758	500091656_3DT149_101177	7.5
2759	500079057_H-550_912030	12.0
2760	2120988_ST70_300413	1874.4255372273642
2761	500092852_ST70_393009	10.497787449147324
2762	150362220_1318_914372	12.0
2763	150127121_ST70_911865	12.0
2764	2125020_H-550_100164	10.0
2765	150437766_ST70_9713598	10.47485456173999
2766	150437766_7330_9713585	161.61998724041752
2767	500071593_H-550_61622	40.0
2768	2169725_7330_461861	3.0
2769	2169725_7330_461861	3.0
2770	2169725_ST70_392731	3.0
2771	2169725_ST70_392731	3.0
2772	2169725_3DT230_910150	11.0
2773	2169725_3DT230_910150	11.0
2774	150351312_7330_170371	12.442777411615067
2775	150351312_ST70_9716553	21.101655003137367
2776	150351312_3DT401_107925	10.0
2777	150169252_3DT401_913310	12.0
2778	150169252_3DT401_913310	12.0
2779	150169252_7330_913304	12.0
2780	150169252_7330_913304	12.0
2781	150169252_ST70_913318	12.0
2782	150169252_ST70_913318	12.0
2783	150437766_3DT465_394152	10.5
2784	150437766_3DT465_915204	50.048046897754105
2785	150085887_ST70_171133	10.0
2786	150085887_ST70_171133	10.0
2787	150085887_7330_172778	10.0
2788	150085887_7330_172778	10.0
2789	2120901_3DT231_911384	14.159899570891717
2790	2120901_3DT231_911384	14.159899570891717
2791	2120901_3DT231_911384	14.159899570891717
2792	2120901_3DT231_911384	14.159899570891717
2793	150307537_3DT260_913832	12.0
2794	150363351_ST70_305555	140.8702313101494
2795	150351196_H-550_914002	11.0
2796	500090791_ST70_907231	3.0
2797	500090791_3DT401_TLM304700	3.7135955020671485
2798	500090791_3DT401_TLM304722	3.0
2799	2094572_7330_394137	11.0
2800	150183006_ST70_912973	12.0
2801	150183006_ST70_912973	12.0
2802	150183006_ST70_912973	12.0
2803	150183006_ST70_912973	12.0
2804	500043141_3DT465_173661	10.0
2805	500043141_3DT465_173661	10.0
2806	500043141_3DT465_173661	10.0
2807	500043141_3DT465_173661	10.0
2808	500043141_3DT465_173661	10.0
2809	500043141_3DT465_173661	10.0
2810	150184166_3DT222_305530	10.0
2811	150184166_3DT222_305530	10.0
2812	150184166_3DT222_305530	10.0
2813	150184166_3DT222_305530	10.0
2814	150184166_ST70_171247	10.0
2815	150184166_ST70_171247	10.0
2816	150184166_ST70_171247	10.0
2817	150184166_ST70_171247	10.0
2818	150184166_H-550_109060	7.5
2819	150184166_H-550_109060	7.5
2820	150184166_H-550_109060	7.5
2821	150184166_H-550_109060	7.5
2822	500084691_H-550_109055	7.5
2823	500091656_3DT149_101177	7.5
2824	500091656_3DT149_101177	7.5
2825	150202330_3DT222_950732	13.205829114016492
2826	150202330_ST70_950733	11.038089426045667
2827	150202330_H-550_950736	6.5
2828	500080973_8735_912527	12.0
2829	500080973_1700_912526	17.420044241343145
2830	500080973_22300_47870	46.649659281099034
2831	500080973_352_53006	20.0
2832	500044511_3DT465_910446	25.074827785515858
2833	2096409_22310_160663	10.0
2834	2096409_22310_160663	10.0
2835	2105220_PC-191T_C13413	300.0
2836	150192777_22310_55864	43.92374426762509
2837	150128257_7330_121210	3.1052390469815303
2838	2050887_77352NA_171319	23.86412951068484
2839	2050887_ST70_915796	12.332168628798687
2840	2050887_3DT465_173872	19.634461643270225
2841	2050887_3DT465_912948	16.85125731166601
2842	2096409_1720_172274	40.39087225296158
2843	2096409_1720_172274	40.39087225296158
2844	2146674_1720_C37485	146.1128705217386
2845	2146674_1720_C37485	146.1128705217386
2846	2146674_22310_C37486	220.24520278972392
2847	2146674_22310_C37486	220.24520278972392
2848	2146674_22310_C37486	220.24520278972392
2849	150228982_22310_108364	7.5
2850	150228982_1720_171995	10.0
2851	150228982_8735_200342	7.5
2852	150228982_1820_104542	7.5
2853	500065155_1720_950484	6.5
2854	500065155_H-550_950486	6.754511492152038
2855	500065155_3DT260_913427	43.433420136688206
2856	500065155_ST70_913496	23.255638339305886
2857	150205875_7341_911067	56.265698951369984
2858	150213227_22310_914453	16.95908277686345
2859	150213227_22310_914453	16.95908277686345
2860	150213227_1720_914452	12.0
2861	150213227_1720_914452	12.0
2862	150106091_1130C_C28446	12787.410948065126
2863	500072211_8735_40969	72.38638499643845
2864	500072211_8735_40969	72.38638499643845
2865	2105227_64142_C24863	1677.2990552136057
2866	500080973_PC-191T_912530	12.0
2867	500080973_PC-56_912529	13.3841919868049
2868	500080973_PC-7408_912528	12.0
2869	2145672_THR404_140255	3320.055655144721
2870	2145672_THR404_140255	3320.055655144721
2871	2205720_22310_180676	29.92128377940682
2872	2205720_22310_180676	29.92128377940682
2873	2205720_8735_180665	28.96267701293413
2874	2205720_8735_180665	28.96267701293413
2875	2205720_BC1011_172561	27.814805590381567
2876	150061125_H-550_950493	19.31363158165022
2877	150061125_3DT260_911549	25.02002425626114
2878	150061125_3DT260_911549	25.02002425626114
2879	150061125_ST70_911550	12.0
2880	150061125_ST70_911550	12.0
2881	500083294_3DT401_912797	12.0
2882	150183543_3DT260_18802	40.0
2883	150183543_7330_9716286	16.975329602613172
2884	2002735_3DT394_120722	41.43563211733593
2885	150122274_TRAC100_907620	7.0528528521106875
2886	150205385_7330_172436	16.206481537031138
2887	150205385_3DT231_172300	23.098723423077843
2888	150205385_7341_394282	28.251782299217417
2889	2069499_3DT487_C36028	155.0
2890	2069499_3DT487_C36027	1901.7232442241093
2891	2069503_7330_910192	14.611349711822179
2892	2069499_3DT199_62682	46.47048734264469
2893	2022714_1338_171692	10.5
2894	2022714_3DT231_330033	25.479042783034075
2895	2022714_7330_191880	10.0
2896	500067702_ST70_909519	21.483800610645776
2897	500067702_3DT231_911778	12.0
2898	500067702_7330_911776	12.0
2899	2082963_3DT231_34640	86.56028659040766
2900	2082963_3DT231_34640	86.56028659040766
2901	2082963_7330_910407	9.892845330873877
2902	2082963_CB70_160996	32.11490803686216
2903	2069499_1700_11844	40.0
2904	2069499_22310_61121	40.0
2905	2069499_1825_16968	40.0
2906	2056287_22352_100273	7.5
2907	2056287_22352_100273	7.5
2908	2105220_BT-2211_N87409	617.260929885794
2909	2056287_1800_160747	10.0
2910	2056287_1720_172622	10.0
2911	150086396_8735_102366	8.5643091741435
2912	150086396_7330_907278	10.0
2913	2129280_1720_170486	27.313426508901916
2914	2129280_1720_170486	27.313426508901916
2915	2129280_8735_106098	27.951913121896595
2916	2129280_22310_105735	7.5
2917	2129280_22310_105735	7.5
2918	500081912_3DT260_110403	21.07442946676597
2919	500081912_ST70_180984	10.0
2920	2069505_1826_103481	12.110807940946302
2921	2069505_22310_102566	7.590073303733291
2922	2069505_1700_102110	17.190583128229854
2923	2069505_8735_160789	28.06067670321005
2924	150116775_7548_C30239	4305.630122440922
2925	150116775_7540_C30236	4886.569452701242
2926	150206763_22310_950808	6.5
2927	500080853_22310_107032	14.980481465177103
2928	500080853_1820_103775	9.934164217579978
2929	500082021_22310_913042	14.485871443984536
2930	500039947_7408_97806	39.29178203334544
2931	500082021_1720_913043	13.257451480687667
2932	500082021_1820_171600	11.700871931649576
2933	2205720_22310_105457	20.623199324586047
2934	2205720_22310_105457	20.623199324586047
2935	2205720_8735_108297	7.5
2936	2205720_8735_108297	7.5
2937	2205720_BC1011_172862	10.0
2938	2187562_ST70_300289	9.732607899794179
2939	2187562_ST70_300289	9.732607899794179
2940	2187562_ST70_300289	9.732607899794179
2941	2187562_ST70_300289	9.732607899794179
2942	2187562_ST70_300289	9.732607899794179
2943	2187562_ST70_300289	9.732607899794179
2944	1041909_1720_10490	73.41887789381933
2945	2044603_1720_170789	13.974659568143005
2946	2044603_8735_160815	20.295363571660797
2947	500035612_3DT230_910272	24.269842894176996
2948	150208438_3DT222_330188	150.97556057465607
2949	2181840_22310_12995	128.60730275127813
2950	2181840_1720_97162	114.61939434944715
2951	500081503_3DT260_172892	21.005806393143693
2952	500081503_3DT260_172892	21.005806393143693
2953	500081503_3DT260_172892	21.005806393143693
2954	500081503_ST70_171061	27.697599698644485
2955	500081503_90005_392034	3.0
2956	500081503_3DT260_TLM304810	3.4035222139217467
2957	500081503_3DT260_TLM304810	3.4035222139217467
2958	500081503_3DT260_TLM304810	3.4035222139217467
2959	500081503_ST70_906242	3.0
2960	500081503_90005_461842	3.0
2961	500072406_7330_172454	10.01674345682635
2962	500072406_7330_172454	10.01674345682635
2963	2053600_ST70_180273	10.49505632205097
2964	2053600_3DT465_913357	13.449392099919134
2965	2053600_3DT465_913357	13.449392099919134
2966	2053600_ST70_912738	26.737328267231582
2967	150105331_PC-391T_909867	18.143828550878943
2968	150213195_3DT222_912847	18.525656948851157
2969	150213195_3DT222_912847	18.525656948851157
2970	150213195_22310_912854	64.35612827767191
2971	150213195_22310_912854	64.35612827767191
2972	150213195_BC1011_172194	24.530914395164498
2973	150213195_BC1011_172194	24.530914395164498
2974	150213195_3DT222_912846	19.90940364875565
2975	150213195_3DT222_912846	19.90940364875565
2976	500072167_3DT231_912072	33.18101477719186
2977	150105331_1820_C32945	40.0
2978	150122274_3DT230_907228	3.0
2979	150122274_3DT230_907228	3.0
2980	150122274_ST70_905217	3.0
2981	150122274_ST70_905217	3.0
2982	500049230_7330_911727	23.581957532275098
2983	500049230_73551_911728	12.0
2984	500074075_1720_950865	6.5
2985	500074075_8735_950872	6.5
2986	500083040_3DT128_913173	53.768728918458
2987	500083040_ST70_913171	30.126093548689575
2988	500083040_22352_110234	44.826676508737734
2989	500066233_22310_909818	25.660363968903518
2990	500066233_8735_103963	7.5
2991	500066233_1820_102174	7.5
2992	2229390_3DT487_99259	40.0
2993	2229390_PC-191T_911483	11.0
2994	2229390_8735_912363	11.0
2995	2229390_1800_107403	7.5
2996	500072167_3DT231_912073	19.550357624892513
2997	500072167_1338_910734	80.83540473622469
2998	500072167_1338_911045	10.0
2999	2076297_3DT222_173089	10.0
3000	150210951_PC-7408_907496	13.535200847296519
3001	150210951_PC-191T_110002	11.060317298415846
3002	150210951_ST70_120890	94.72341477761788
3003	150210951_3DT231_120807	40.0
3004	2195206_1720_44996	21.40082765990334
3005	150210951_1820_106029	7.966143611576662
3006	150210951_8735_201243	14.374424615685253
3007	150210951_1720_909782	20.108255123177827
3008	150210951_22310_100284	7.5
3009	500081477_3DT230_913070	53.25892664773795
3010	500081477_ST70_912023	12.215912964178758
3011	500081477_3DT230_913218	93.47713443536855
3012	500081477_ST70_913219	10.5
3013	2129496_ST70_112654	14.782513055202225
3014	500070861_22310_C34529	30.0
3015	500072577_1720_913605	12.0
3016	500072577_22310_913604	24.65110965930713
3017	500072577_1820_111448	12.781203393133215
3018	500082632_ST70_914411	15.20796207127876
3019	2195206_22310_173714	10.5
3020	2195206_1820_173712	21.449663873778157
3021	150207352_3DT230_170098	12.48126534405413
3022	150207352_73801WR_106121	7.5
3023	150207352_ST70_173591	13.380496700539991
3024	500083468_ST70_170938	10.0
3025	500083468_7330_180963	10.0
3026	500048227_1820_17289	80.24024472432077
3027	150207861_22310_912985	29.94927969691858
3028	500048227_8735_45858	20.0
3029	500048227_22310_18460	60.67049463293548
3030	500048227_1720_120678	65.53877297096611
3031	2105009_90005_172337	12.619957917853778
3032	500071701_ST70_910926	13.28229085477879
3033	150116775_2610_C30235	444.8026660342428
3034	500078161_ST70_173350	11.0
3035	150116775_8357_C30242	551.4438145862247
3036	150116775_62513_C30238	1755.0680872506928
3037	150116775_61067_C30240	1238.2482435187585
3038	2069499_3DT199_911040	51.8022544688557
3039	150128257_ST70_172419	23.202795506978234
3040	2192021_3DT465_910475	12.8522793499773
3041	2192021_ST70_181128	10.0
3042	2192021_7330_151412	7.5
3043	500083780_3DT260_TLM906652	3.6412405058298187
3044	2129496_3DT465_108448	7.5
3045	150093000_3DT260_100920	7.794423002133868
3046	500040742_PC-7408_64469	55.04842717685671
3047	500040742_PC-7408_64469	55.04842717685671
3048	500040742_PC-7408_64469	55.04842717685671
3049	500085858_22310_77245	20.0
3050	150128257_3DT494_909312	33.23959901168619
3051	500065355_PC-1611T_912512	18.884632397642207
3052	150238348_1820_171664	11.0
3053	150238348_BC1011_171078	39.25826497557183
3054	150238348_22310_160535	22.30437033909797
3055	150128257_22310_160660	10.0
3056	500037738_ST70_915720	10.0
3057	500037738_3DT230_170234	10.0
3058	500063569_3DT260_160556	10.086852139144895
3059	500063569_2838_911414	62.98813687645461
3060	500063569_ST70_911413	99.60750373316223
3061	500063569_2597_C32452	10.0
3062	500083631_3DT465_913195	19.996285356253978
3063	500083631_ST70_913197	14.791657903772
3064	500083631_3DT465_913196	32.2965239256177
3065	500083631_ST70_913198	18.346766190918203
3066	2004223_3DT222_32068	244.74812242099492
3067	2077277_3DT260_909651	12.0
3068	150207806_7330_C36414	22.672595818038623
3069	150207806_ST70_C36413	69.13733897514211
3070	150207806_TRAC103_C40993	57.83868605018578
3071	500065156_1820_160757	97.25139206510808
3072	500065156_1820_160757	97.25139206510808
3073	2166358_ST70_910205	13.16712648336151
3074	2166358_3DT465_910204	12.0
3075	150295382_3DT230_913992	13.807304901667255
3076	150295382_ST70_913993	16.17607795602771
3077	150295382_7330_913909	15.702857084636578
3078	500067284_1830_103025	10.778698774189706
3079	500067284_1720_46692	120.74752919921404
3080	500067284_22310_54382	23.555041699056943
3081	150085887_3DT401_200136	7.5
3082	150085887_ST70_171133	17.204615395789332
3083	150085887_ST70_171133	17.204615395789332
3084	150085887_7330_172778	10.0
3085	150085887_7330_172778	10.0
3086	500083294_ST70_180942	11.242950903774789
3087	500083294_7330_173855	17.328209417794024
3088	2147135_71307_C26246	25676.7313226331
3089	2147135_GR-691_C26247	23313.69063673437
3090	2147135_GR-691_C28452	12757.133401368195
3091	500092208_22310_914357	12.0
3092	500092208_BC1011_910931	23.150084743907613
3093	500092208_22310_914345	12.0
3094	500092208_BC1011_914375	12.0
3095	2173961_7320_171951	7.5
3096	2173961_7320_171951	7.5
3097	150326588_3DT231_C42193	200.77669717592593
3098	150326588_3DT231_C42201	132.79506549165004
3099	500088171_22310_910378	23.912109276406508
3100	2105220_ELIMINOX_N87990	527.9081199620817
3101	2044603_7330_305599	12.0
3102	2105220_1825_N87410	645.9545916908166
3103	2046168_3DT465_96467	190.38014224081974
3104	2046168_3DT465_96467	190.38014224081974
3105	2046168_3DT465_96467	190.38014224081974
3106	2046168_CB70_909327	110.80074605773976
3107	2046168_1338_910770	45.903775240006766
3108	2129286_3DT230_170408	27.66285008574591
3109	150207417_8735_950816	8.964303824025915
3110	2152836_ST70_305165	9.544667724505414
3111	2082923_22310_101485	7.5
3112	2082923_22310_101485	7.5
3113	2047993_3DT394_C31181	124.66770858218507
3114	2047993_3DT394_C31181	124.66770858218507
3115	500067451_3DT494_950617	17.477290799660725
3116	500067451_ST70_950579	32.03372455073102
3117	500067451_ST70_950017	16.846463512774953
3118	500067451_2838_950106	7.547679891340039
3119	500067451_ST70_950045	35.073222314385816
3120	500067451_ST70_950304	27.684627087584772
3121	150154525_3DT180_184265	12.0
3122	2215749_3DT231_112580	10.5
3123	500044511_ST70_912313	12.0
3124	500070293_3DT184_C34270	100.0
3125	500082333_8186_14957	111.95349977506682
3126	500070293_73551_C34271	540.8682055104301
3127	150211012_22310_103631	7.5
3128	150211012_1820_106232	15.342489400982569
3129	150211012_BC1011_111730	7.5
3130	150124982_3DT230_910882	14.174742884517924
3131	150113415_22310_106261	16.435186976381893
3132	150113415_1720_111594	7.5
3133	150113415_1820_160355	27.021025653120386
3134	2110017_CNQR3588_C42413	75.07049941365045
